Date,RV,Return
20060728,6.53E-05,0.01166428
20060731,2.02E-05,-0.001377529
20060801,3.49E-05,-0.003753823
20060802,4.42E-05,0.005673518
20060803,5.55E-05,0.001461903
20060804,4.63E-05,-0.005744164
20060807,2.38E-05,-0.002543664
20060808,6.72E-05,-0.00328209
20060809,0.000100744,-0.004312543
20060810,4.60E-05,0.004320206
20060811,2.84E-05,-0.004113384
20060814,5.42E-05,0.001120422
20060815,0.000104499,0.013121338
20060816,2.32E-05,0.007580491
20060817,1.79E-05,0.001696916
20060818,1.62E-05,0.003423857
20060821,2.07E-05,-0.003199461
20060822,1.83E-05,0.000909014
20060823,1.73E-05,-0.004723434
20060824,2.63E-05,0.002363848
20060825,1.75E-05,-0.000463099
20060828,1.44E-05,0.005367435
20060829,1.91E-05,0.002378907
20060830,1.59E-05,0.000552122
20060831,8.46E-06,-0.000237713
20060901,2.63E-05,0.005301156
20060905,1.09E-05,0.001928053
20060906,3.77E-05,-0.009950026
20060907,3.86E-05,-0.004748955
20060908,1.72E-05,0.003579312
20060911,3.51E-05,0.000415663
20060912,2.13E-05,0.010174835
20060913,1.46E-05,0.004150614
20060914,1.45E-05,-0.001313457
20060915,3.50E-05,0.002450879
20060918,1.63E-05,0.001045027
20060919,2.01E-05,-0.002000228
20060920,3.75E-05,0.005378899
20060921,3.33E-05,-0.005160892
20060922,1.99E-05,-0.002598154
20060925,4.14E-05,0.009108214
20060926,2.88E-05,0.007615966
20060927,2.24E-05,0.000508807
20060928,1.67E-05,0.001779107
20060929,1.04E-05,-0.0023101
20061002,1.59E-05,-0.003104032
20061003,2.41E-05,0.0022059
20061004,2.13E-05,0.012072491
20061005,1.44E-05,0.002212628
20061006,3.75E-05,-0.002352716
20061009,1.01E-05,0.000770313
20061010,1.31E-05,0.00194536
20061011,2.66E-05,-0.002508168
20061012,2.16E-05,0.009576647
20061013,9.54E-06,0.001876696
20061016,5.66E-06,0.002632716
20061017,2.91E-05,-0.003585545
20061018,5.64E-05,0.001304201
20061019,1.47E-05,0.0006294
20061020,9.08E-06,0.000906724
20061023,2.78E-05,0.005697689
20061024,2.25E-05,-0.000602933
20061025,2.56E-05,0.003218374
20061026,2.66E-05,0.004842799
20061027,3.36E-05,-0.007987811
20061030,1.35E-05,0.000442797
20061031,2.87E-05,-0.00041375
20061101,2.38E-05,-0.007123793
20061102,2.04E-05,-0.000438872
20061103,3.85E-05,-0.001932665
20061106,2.48E-05,0.010971137
20061107,2.00E-05,0.002193642
20061108,4.42E-05,0.002434647
20061109,2.35E-05,-0.004818763
20061110,1.58E-05,0.001623836
20061113,1.53E-05,0.002871476
20061114,3.72E-05,0.006444272
20061115,1.49E-05,0.002881888
20061116,2.14E-05,0.002345925
20061117,2.37E-05,0.000821232
20061120,1.85E-05,-0.000306933
20061121,7.92E-06,0.001605314
20061122,1.12E-05,0.002413869
20061124,2.95E-05,-0.00355554
20061127,3.98E-05,-0.013445206
20061128,4.01E-05,0.003590798
20061129,4.77E-05,0.009413676
20061130,4.71E-05,0.001128362
20061201,6.09E-05,-0.003160713
20061204,2.33E-05,0.008690035
20061205,2.26E-05,0.004107655
20061206,9.70E-06,-0.000983232
20061207,2.63E-05,-0.00398568
20061208,2.26E-05,0.001491139
20061211,8.65E-06,0.002118607
20061212,2.91E-05,-0.001147155
20061213,2.63E-05,0.001635428
20061214,2.01E-05,0.00854697
20061215,2.33E-05,0.001016684
20061218,1.26E-05,-0.003158274
20061219,3.40E-05,0.002268204
20061220,8.42E-06,-0.001298624
20061221,1.85E-05,-0.00321624
20061222,2.12E-05,-0.004771254
20061226,6.32E-06,0.005062479
20061227,2.12E-05,0.007797955
20061228,1.04E-05,-0.001444864
20061229,2.38E-05,-0.005235798
20070103,4.68E-05,-0.001016009
20070104,4.06E-05,0.001149981
20070105,4.07E-05,-0.005833642
20070108,3.40E-05,0.002501729
20070109,2.89E-05,-0.000509742
20070110,3.11E-05,0.001945781
20070111,2.01E-05,0.006319927
20070112,1.24E-05,0.004519837
20070116,1.40E-05,0.000768543
20070117,2.30E-05,-0.000831485
20070118,2.49E-05,-0.003445068
20070119,1.20E-05,0.002898309
20070122,1.95E-05,-0.005207633
20070123,1.97E-05,0.003451642
20070124,1.70E-05,0.008292089
20070125,2.15E-05,-0.010933649
20070126,3.41E-05,-0.000871227
20070129,2.06E-05,-0.000907566
20070130,2.22E-05,0.005440576
20070131,4.13E-05,0.006857058
20070201,2.22E-05,0.005541333
20070202,1.31E-05,0.001803427
20070205,9.80E-06,-0.000766694
20070206,1.07E-05,0.000566537
20070207,1.10E-05,0.001532599
20070208,2.83E-05,-0.001242159
20070209,2.74E-05,-0.006991412
20070212,1.14E-05,-0.003029619
20070213,2.10E-05,0.007555704
20070214,2.48E-05,0.007664935
20070215,9.91E-06,0.001201903
20070216,1.03E-05,-0.000666078
20070220,1.55E-05,0.002655297
20070221,2.98E-05,-0.001378039
20070222,2.57E-05,-0.000803183
20070223,1.76E-05,-0.003418783
20070226,2.65E-05,-0.000958393
20070227,0.000274887,-0.033809951
20070228,0.000125855,0.005525802
20070301,0.000372355,-0.002733331
20070302,8.03E-05,-0.011331383
20070305,0.000169461,-0.009307042
20070306,0.000113469,0.015203404
20070307,3.75E-05,-0.00254801
20070308,7.46E-05,0.006666524
20070309,6.20E-05,0.000713068
20070312,2.16E-05,0.002335451
20070313,9.40E-05,-0.020199369
20070314,0.000153418,0.006351984
20070315,4.16E-05,0.003540667
20070316,2.96E-05,-0.003893282
20070319,6.06E-05,0.01049308
20070320,2.16E-05,0.006008843
20070321,6.31E-05,0.016567411
20070322,1.99E-05,-0.000160287
20070323,2.73E-05,0.001114719
20070326,5.04E-05,0.000668249
20070327,4.12E-05,-0.006021614
20070328,6.19E-05,-0.007886232
20070329,8.03E-05,0.003789111
20070330,4.91E-05,-0.001463264
20070402,2.22E-05,0.002565627
20070403,3.80E-05,0.009120867
20070404,1.30E-05,0.000882935
20070405,7.57E-06,0.003191699
20070409,1.17E-05,0.000353179
20070410,1.00E-05,0.00261326
20070411,2.19E-05,-0.006365897
20070412,2.20E-05,0.0062078
20070413,1.69E-05,0.003495748
20070416,3.51E-05,0.010462409
20070417,1.53E-05,0.001877743
20070418,1.70E-05,0.000468809
20070419,4.19E-05,-0.001195977
20070420,8.00E-05,0.009507994
20070423,1.32E-05,-0.002056913
20070424,2.23E-05,-0.000270137
20070425,3.48E-05,0.010088909
20070426,1.49E-05,-0.000582004
20070427,2.12E-05,2.01E-05
20070430,2.22E-05,-0.007767342
20070501,3.59E-05,0.002398681
20070502,1.52E-05,0.006465699
20070503,1.87E-05,0.004383382
20070504,2.05E-05,0.002028095
20070507,1.09E-05,0.002295496
20070508,2.52E-05,-0.001040717
20070509,2.03E-05,0.003397613
20070510,5.21E-05,-0.013775322
20070511,2.94E-05,0.009309718
20070514,2.71E-05,-0.001621759
20070515,5.26E-05,-0.001118308
20070516,3.86E-05,0.008796777
20070517,2.01E-05,-0.000911902
20070518,2.47E-05,0.006312911
20070521,1.53E-05,0.001194492
20070522,2.18E-05,-0.000787143
20070523,3.00E-05,-0.001194869
20070524,5.35E-05,-0.009538813
20070525,3.09E-05,0.005490703
20070529,2.62E-05,0.001648207
20070530,4.72E-05,0.007967647
20070531,1.76E-05,0.000450823
20070601,3.66E-05,0.003560835
20070604,1.30E-05,0.00183392
20070605,3.46E-05,-0.005178675
20070606,3.80E-05,-0.008463951
20070607,7.09E-05,-0.01751824
20070608,5.24E-05,0.011040916
20070611,2.68E-05,0.000881785
20070612,6.63E-05,-0.010431124
20070613,7.01E-05,0.015185755
20070614,2.48E-05,0.004739408
20070615,4.72E-05,0.004950165
20070618,1.74E-05,-0.001122686
20070619,1.76E-05,0.001670692
20070620,5.28E-05,-0.013853274
20070621,7.79E-05,0.006254778
20070622,7.87E-05,-0.011855652
20070625,0.000100817,-0.003399981
20070626,8.12E-05,-0.002948898
20070627,8.43E-05,0.009455232
20070628,5.69E-05,-4.65E-05
20070629,8.18E-05,-0.002273952
20070702,3.95E-05,0.009630086
20070703,1.06E-05,0.003777941
20070705,2.27E-05,0.000249172
20070706,1.73E-05,0.00354789
20070709,1.63E-05,0.001103656
20070710,8.90E-05,-0.014227441
20070711,4.90E-05,0.005850673
20070712,4.99E-05,0.018539949
20070713,2.09E-05,0.002954898
20070716,1.91E-05,-0.001882608
20070717,2.26E-05,0.000122611
20070718,7.54E-05,-0.00144049
20070719,4.16E-05,0.004278958
20070720,8.65E-05,-0.012477811
20070723,4.58E-05,0.004396927
20070724,0.000121199,-0.019487155
20070725,0.000173255,0.004542851
20070726,0.000366582,-0.021398667
20070727,0.000204748,-0.015437892
20070730,0.000149756,0.009842216
20070731,0.000160479,-0.012699884
20070801,0.000289904,0.007598977
20070802,0.000111204,0.004167467
20070803,0.000153757,-0.026632265
20070806,0.000231519,0.02329873
20070807,0.000256655,0.006296484
20070808,0.000135686,0.013330166
20070809,0.000479034,-0.02726503
20070810,0.000412617,0.000687952
20070813,0.0001325,-0.000357841
20070814,0.000154578,-0.017602238
20070815,0.000177588,-0.014535591
20070816,0.000560648,0.00557223
20070817,0.000626334,0.023827071
20070820,0.000114401,-0.000470393
20070821,1.00E-04,0.00104404
20070822,0.000130106,0.011474792
20070823,9.41E-05,-0.000922525
20070824,3.41E-05,0.011449988
20070827,4.21E-05,-0.008628673
20070828,7.67E-05,-0.022944489
20070829,0.000127857,0.021560435
20070830,0.000129562,-0.003703036
20070831,0.000182071,0.010285762
20070904,3.85E-05,0.010460982
20070905,0.000101961,-0.0113623
20070906,5.64E-05,0.004230085
20070907,0.000250784,-0.01717688
20070910,0.00011901,-0.001287378
20070911,8.92E-05,0.013553894
20070912,6.13E-05,0.000292256
20070913,6.71E-05,0.008108555
20070914,8.39E-05,0.000188668
20070917,3.64E-05,-0.005296165
20070918,0.000236805,0.028230508
20070919,8.87E-05,0.006068079
20070920,4.12E-05,-0.006694739
20070921,5.08E-05,0.004441152
20070924,3.84E-05,-0.005467978
20070925,4.95E-05,0.001225886
20070926,3.77E-05,0.004480865
20070927,2.83E-05,0.002765729
20070928,2.50E-05,-0.002936572
20071001,2.98E-05,0.012796792
20071002,1.86E-05,-0.000407333
20071003,3.48E-05,-0.004018933
20071004,1.46E-05,0.001959233
20071005,5.10E-05,0.008346766
20071008,1.59E-05,-0.002399263
20071009,3.26E-05,0.007690002
20071010,2.71E-05,-0.002066057
20071011,8.54E-05,-0.006597975
20071012,3.22E-05,0.004003778
20071015,5.11E-05,-0.008252877
20071016,4.55E-05,-0.005779651
20071017,8.42E-05,-0.002041657
20071018,4.61E-05,0.000162399
20071019,0.000122215,-0.026097333
20071022,0.00011225,0.005977599
20071023,7.17E-05,0.007064368
20071024,0.00019693,-0.000402294
20071025,0.000142388,-0.001359628
20071026,6.54E-05,0.008536745
20071029,3.72E-05,0.002378555
20071030,2.90E-05,-0.005373573
20071031,0.00012467,0.010492036
20071101,0.00021001,-0.024651372
20071102,0.000203575,-0.000251509
20071105,0.000164575,-0.002453842
20071106,7.78E-05,0.010191491
20071107,0.000197455,-0.027033915
20071108,0.000351053,-0.000718771
20071109,0.00024354,-0.010342275
20071112,0.000175421,-0.010149985
20071113,0.000126001,0.026833466
20071114,0.000127305,-0.009414543
20071115,0.000142664,-0.011551159
20071116,0.000170115,0.003366451
20071119,0.000146542,-0.015782573
20071120,0.000295685,0.003451663
20071121,0.000221921,-0.013154992
20071123,9.19E-05,0.016149697
20071126,0.000127761,-0.024301397
20071127,0.000203754,0.01343106
20071128,0.000122908,0.024975972
20071129,0.000112516,0.001620591
20071130,0.000169558,0.006744292
20071203,7.58E-05,-0.004816838
20071204,7.51E-05,-0.005875834
20071205,0.000122128,0.013234271
20071206,4.19E-05,0.015174697
20071207,3.09E-05,-0.002994004
20071210,3.09E-05,0.00745993
20071211,0.000229471,-0.026314407
20071212,0.000456828,-0.000416871
20071213,0.000111762,0.003983238
20071214,0.000101281,-0.012342116
20071217,0.000103162,-0.01294303
20071218,0.000147282,0.005407506
20071219,9.80E-05,-0.001602989
20071220,7.10E-05,0.002797473
20071221,8.92E-05,0.014809256
20071224,1.97E-05,0.00798394
20071226,2.13E-05,0.001537156
20071227,3.87E-05,-0.012112796
20071228,6.01E-05,-0.001819431
20071231,3.74E-05,-0.005798852
20080102,0.000110897,-0.013925127
20080103,6.54E-05,-0.000442224
20080104,0.000168769,-0.022990646
20080107,0.000190649,0.001441605
20080108,0.000226752,-0.01847132
20080109,0.000247833,0.013346964
20080110,0.000353868,0.009346424
20080111,0.000223555,-0.01309321
20080114,9.22E-05,0.009421516
20080115,0.000148882,-0.022346018
20080116,0.000254831,-0.003112119
20080117,0.000293375,-0.030493928
20080118,0.000368726,-0.00649077
20080122,0.001540459,-0.001387164
20080123,0.001237207,0.021403747
20080124,0.000295632,0.008433664
20080125,0.000281021,-0.020009969
20080128,0.000202138,0.016663575
20080129,0.000100455,0.004459267
20080130,0.000228548,-0.005616896
20080131,0.000492201,0.01611234
20080201,0.0001387,0.01188327
20080204,6.76E-05,-0.01056892
20080205,0.000331592,-0.031648677
20080206,0.000139689,-0.009828052
20080207,0.000264292,0.009404211
20080208,0.000157875,-0.004633421
20080211,9.10E-05,0.005077484
20080212,0.000159159,0.006253948
20080213,0.00012989,0.009627446
20080214,0.000118023,-0.013881901
20080215,7.41E-05,0.001586843
20080219,0.000136705,-0.005376337
20080220,0.000203502,0.008610176
20080221,0.000114426,-0.014701471
20080222,0.000153669,0.007470796
20080225,0.000180091,0.013575882
20080226,9.95E-05,0.00706804
20080227,0.000117156,0.00064521
20080228,0.000104425,-0.007721146
20080229,0.000158593,-0.024324481
20080303,0.000120773,0.000886525
20080304,0.000204854,-0.001942348
20080305,0.000161885,0.004748854
20080306,0.000152483,-0.021134545
20080307,0.000325887,-0.006505793
20080310,0.000149364,-0.014338754
20080311,0.000538395,0.035391078
20080312,0.000116115,-0.009277421
20080313,0.000407694,0.007358362
20080314,0.000568413,-0.020923273
20080317,0.000485996,-0.005258461
20080318,0.000568591,0.039818014
20080319,0.000258792,-0.02471365
20080320,0.000139272,0.023061037
20080324,0.000112634,0.014085213
20080325,9.38E-05,0.002724091
20080326,0.000110686,-0.008688604
20080327,0.000126101,-0.010801671
20080328,8.82E-05,-0.009479462
20080331,8.43E-05,0.004549184
20080401,0.000180611,0.0322398
20080402,7.77E-05,-0.001760725
20080403,7.84E-05,0.002574136
20080404,7.35E-05,0.000445205
20080407,7.30E-05,-0.001048821
20080408,7.74E-05,-0.003516715
20080409,5.06E-05,-0.008088279
20080410,7.51E-05,0.003689593
20080411,0.000140245,-0.018333729
20080414,5.04E-05,-0.002374834
20080415,7.11E-05,0.002572305
20080416,0.000100201,0.019780336
20080417,5.96E-05,0.001612348
20080418,0.000264027,0.015856094
20080421,3.57E-05,0.000223363
20080422,6.36E-05,-0.006897502
20080423,6.37E-05,0.001276028
20080424,0.000118603,0.006001426
20080425,9.34E-05,0.007343922
20080428,3.84E-05,-0.001266933
20080429,3.30E-05,-0.002855874
20080430,0.000138681,-0.00442316
20080501,6.73E-05,0.01652256
20080502,0.000150278,0.002940689
20080505,4.56E-05,-0.003552528
20080506,7.20E-05,0.009410618
20080507,5.04E-05,-0.017787009
20080508,7.38E-05,0.002349689
20080509,9.60E-05,-0.004706736
20080512,3.61E-05,0.009997362
20080513,2.74E-05,-0.000961727
20080514,4.14E-05,0.001613609
20080515,4.84E-05,0.01048195
20080519,5.59E-05,0.00076447
20080520,6.56E-05,-0.007271068
20080521,9.72E-05,-0.016542739
20080522,4.45E-05,0.00210444
20080523,6.27E-05,-0.011617285
20080527,6.08E-05,0.006887713
20080528,5.56E-05,0.003161153
20080529,4.55E-05,0.005343483
20080530,3.88E-05,0.000357498
20080602,6.06E-05,-0.010067512
20080603,7.66E-05,-0.006636128
20080604,0.000105435,0.000675516
20080605,7.18E-05,0.018606493
20080609,0.000107781,0.001211761
20080610,0.000134729,-0.0009055
20080611,0.000106296,-0.015992022
20080612,0.000120469,0.003355695
20080613,0.000123758,0.013377012
20080616,6.83E-05,0.00076506
20080617,8.04E-05,-0.007324419
20080618,0.000114156,-0.0080645
20080619,7.45E-05,0.004463094
20080620,0.000137394,-0.017489604
20080623,5.83E-05,-0.000811076
20080624,9.18E-05,-0.002044252
20080625,0.000115434,0.005961473
20080626,0.000133188,-0.025226452
20080627,0.000115807,-0.003246148
20080630,8.77E-05,0.000899397
20080701,0.000232275,0.006449016
20080702,0.000141375,-0.018968333
20080707,0.000256415,-0.009083813
20080708,0.000157624,0.017162399
20080709,0.000131743,-0.022836486
20080710,0.000285164,0.006914406
20080711,0.00053287,-0.006854763
20080714,0.000231303,-0.011095387
20080715,0.000322358,-0.010051736
20080716,0.000204254,0.024928525
20080717,0.000178652,0.010345002
20080718,8.27E-05,0.001532738
20080721,4.94E-05,-0.001562457
20080722,0.000115804,0.01547922
20080723,0.000135196,0.002545882
20080724,9.51E-05,-0.023337178
20080725,0.000119533,0.003170054
20080728,7.32E-05,-0.018342366
20080729,9.51E-05,0.021167479
20080730,0.000158796,0.015303178
20080731,0.000124848,-0.01108062
20080804,7.01E-05,-0.00888746
20080805,7.58E-05,0.0229638
20080806,6.16E-05,0.004111506
20080808,8.07E-05,0.022589199
20080811,7.08E-05,0.008048364
20080812,8.20E-05,-0.011585954
20080814,8.85E-05,0.008519811
20080815,7.67E-05,0.003194644
20080818,8.25E-05,-0.014486541
20080819,9.21E-05,-0.007366588
20080820,0.000107366,0.005916153
20080821,9.77E-05,0.005053805
20080822,8.56E-05,0.011231394
20080825,8.26E-05,-0.018062606
20080826,6.77E-05,0.003403749
20080827,5.95E-05,0.008061559
20080829,5.62E-05,-0.010241313
20080902,0.000151771,-0.008147526
20080903,0.000120898,-0.000987476
20080904,0.000144937,-0.028010936
20080905,0.00016873,0.007303726
20080908,0.000649995,0.014642178
20080909,0.000216012,-0.03453322
20080910,0.000183511,0.003310198
20080911,0.00037943,0.016654142
20080912,0.000207841,0.005115797
20080915,0.000914437,-0.043459531
20080916,0.001248021,0.021355614
20080917,0.000994296,-0.04586634
20080918,0.001633544,0.036830217
20080919,0.001248607,0.031570937
20080922,0.000279006,-0.039118438
20080923,0.000396687,-0.016371979
20080924,0.000243316,3.36E-05
20080925,0.000279662,0.01944156
20080926,0.000422709,0.009198146
20080929,0.001995155,-0.069715648
20080930,0.000651335,0.046573885
20081001,0.000516222,-0.0018227
20081002,0.000440958,-0.040610567
20081003,0.001085823,-0.014142361
20081006,0.001808621,-0.032549622
20081007,0.000907761,-0.058064315
20081008,0.002496454,-0.004733557
20081009,0.00175703,-0.074520526
20081010,0.00774774,0.002368882
20081013,0.001622055,0.09728527
20081014,0.002743032,-0.011962711
20081015,0.001719586,-0.093511075
20081016,0.003268438,0.038796482
20081017,0.001844503,-0.001848272
20081020,0.000810359,0.042973762
20081021,0.000791584,-0.026961607
20081022,0.001436586,-0.056001366
20081023,0.003146875,0.010863059
20081024,0.00353501,-0.022217238
20081027,0.001906051,-0.03054364
20081028,0.002535561,0.102202115
20081029,0.002514058,-0.018531283
20081030,0.001360616,0.01578944
20081031,0.000939878,0.018503454
20081103,0.000249065,-0.002439303
20081104,0.000562269,0.03434587
20081105,0.000740823,-0.050713477
20081106,0.000671671,-0.050873391
20081107,0.000745573,0.025728495
20081110,0.000796924,-0.018510268
20081111,0.001131107,-0.02054433
20081112,0.000684559,-0.045888592
20081113,0.00293256,0.067834894
20081114,0.001793443,-0.036036792
20081117,0.001529568,-0.026797939
20081118,0.001302892,0.007399172
20081119,0.001172066,-0.062158048
20081120,0.002522109,-0.067113796
20081121,0.003035521,0.057056976
20081124,0.001382293,0.056274626
20081125,0.001232864,0.004582874
20081126,0.000720346,0.039540837
20081128,0.000136362,0.010487273
20081201,0.001358098,-0.084643779
20081202,0.001091561,0.038070824
20081203,0.001103232,0.031366335
20081204,0.000893849,-0.029058554
20081205,0.001129708,0.038768326
20081208,0.00076462,0.028633046
20081209,0.000763913,-0.01929177
20081210,0.000567875,0.007737566
20081211,0.000572682,-0.027593795
20081212,0.001059959,0.009157406
20081215,0.000353064,-0.013333759
20081216,0.000623871,0.046584164
20081217,0.000589598,-0.004679714
20081218,0.000417169,-0.023226217
20081219,0.000408984,-0.000124027
20081222,0.000280599,-0.017888995
20081223,0.000246802,-0.012823345
20081224,3.40E-05,0.004942216
20081226,4.61E-05,0.003341125
20081229,0.000121754,-0.003951076
20081230,0.000144186,0.022522375
20081231,0.000144779,0.014624348
20090102,0.00014914,0.03011806
20090105,0.000217411,-0.001529415
20090106,0.000260097,0.003484156
20090107,0.000224237,-0.022616221
20090108,0.000237156,0.004670384
20090109,0.000302631,-0.022112995
20090112,0.000205148,-0.022993697
20090113,0.000340214,0.001493498
20090114,0.000498719,-0.02824072
20090115,0.000606661,0.002443597
20090116,0.0006753,0.006268429
20090120,0.000690549,-0.053709617
20090121,0.000717795,0.04031565
20090122,0.001085791,-0.014937022
20090123,0.001092262,0.01134438
20090126,0.00049418,0.004996506
20090127,0.000365665,0.009757566
20090128,0.000586406,0.032571244
20090129,0.000243812,-0.027820738
20090130,0.000322759,-0.023182856
20090202,0.000404259,0.002657172
20090203,0.000271808,0.014595816
20090204,0.000267972,-0.00668282
20090205,0.000440724,0.016431735
20090206,0.000253451,0.025508372
20090209,0.000235806,0.001703147
20090210,0.000670359,-0.047132697
20090211,0.000331722,0.007141382
20090212,0.000727534,0.005922829
20090213,0.000318089,-0.009191341
20090217,0.000849774,-0.036321949
20090218,0.000473195,-0.003647328
20090219,0.000396661,-0.011359987
20090220,0.000678163,-0.007269843
20090223,0.000377958,-0.03940851
20090224,0.000560497,0.036560419
20090225,0.000601877,-0.00750238
20090226,0.000553945,-0.016909824
20090227,0.000873385,-0.019402137
20090302,0.000562764,-0.040018762
20090303,0.000673685,-0.01169437
20090304,0.000497266,0.020080455
20090305,0.000736288,-0.036711263
20090306,0.00085595,-0.000453293
20090309,0.000567989,-0.005981778
20090310,0.000745282,0.055533644
20090311,0.000496188,0.002013009
20090312,0.00030638,0.040093185
20090313,0.000359861,0.005490439
20090316,0.000346217,-0.006743471
20090317,0.00036585,0.031429051
20090318,0.000813197,0.023245457
20090319,0.000425782,-0.018173466
20090320,0.000296998,-0.021371831
20090323,0.000623033,0.063971069
20090324,0.000313232,-0.017716333
20090325,0.000568707,0.008687873
20090326,0.000528305,0.022303048
20090327,0.00031528,-0.015554531
20090330,0.00055062,-0.026184325
20090331,0.000309182,0.007821346
20090401,0.000488213,0.020405562
20090402,0.000584228,0.023490239
20090403,0.000236191,0.008489481
20090406,0.000287437,-0.005768317
20090407,0.000541162,-0.022808868
20090408,0.00022968,0.009856258
20090409,0.000491242,0.032762983
20090413,0.00024844,0.00311674
20090414,0.000263753,-0.018504106
20090415,0.000166911,0.01501583
20090416,0.000188181,0.012143073
20090417,0.000140118,0.005498161
20090420,0.000424236,-0.041565127
20090421,0.000204726,0.021917447
20090422,0.0003045,-0.004234338
20090423,0.000255769,0.008652755
20090424,0.000210487,0.013781932
20090427,0.000256478,-0.006208239
20090428,0.000199455,0.000468011
20090429,0.000249391,0.018695591
20090430,0.000264675,-0.004447526
20090501,0.000151349,0.005142927
20090504,0.000198877,0.03205539
20090505,0.000120744,-0.002619032
20090506,0.000316356,0.01699074
20090507,0.000361852,-0.013333677
20090508,0.000321536,0.021827516
20090511,0.000185731,-0.014514518
20090512,0.000188492,-0.002231984
20090513,0.000357587,-0.023772724
20090514,0.000164496,0.009051466
20090515,0.000132287,-0.010505729
20090518,0.000159901,0.026406858
20090519,0.000140379,-0.001452129
20090520,0.000279861,-0.005938666
20090521,0.000227868,-0.013608086
20090522,0.000125394,-0.001339962
20090526,0.000191861,0.025742464
20090527,0.000187523,-0.018679899
20090528,0.0003066,0.015071306
20090529,0.000209957,0.014230908
20090601,0.000165865,0.022119938
20090602,0.000135261,0.001970757
20090603,0.000146983,-0.010827523
20090604,8.02E-05,0.010061918
20090605,0.000226657,-0.005269392
20090608,0.000156842,0.000873707
20090609,9.53E-05,0.001891123
20090610,0.000178827,-0.003676944
20090611,0.000142718,0.005755259
20090612,9.67E-05,0.002625229
20090615,0.000194822,-0.019749151
20090616,0.000108159,-0.014857012
20090617,0.00015535,-0.001130161
20090618,9.23E-05,0.007840862
20090619,9.20E-05,0.001184133
20090622,0.000192471,-0.027618042
20090623,0.000159687,0.001219233
20090624,0.00013884,0.005041326
20090625,0.000131118,0.022481503
20090626,9.90E-05,-0.000729446
20090629,6.69E-05,0.00777523
20090630,9.74E-05,-0.008187446
20090701,8.46E-05,0.002527157
20090702,0.000276882,-0.026007195
20090706,9.94E-05,0.004763481
20090707,9.86E-05,-0.019973352
20090708,0.000172253,-0.002600043
20090709,0.000138019,0.001156738
20090710,0.000131322,-0.001398657
20090713,0.000118926,0.0238057
20090714,6.30E-05,0.005579618
20090715,0.000105441,0.024388408
20090716,6.72E-05,0.011108077
20090717,6.23E-05,-6.38E-05
20090720,0.000108459,0.009118974
20090721,0.000104534,0.002737931
20090722,8.93E-05,0.000377525
20090723,0.000120533,0.022776771
20090724,8.09E-05,0.007276784
20090727,8.21E-05,0.003763486
20090728,0.000124147,-0.001784613
20090729,0.000130956,-0.002334823
20090730,0.000219772,0.010568844
20090731,8.94E-05,0.000202655
20090803,0.000124488,0.011965852
20090804,7.06E-05,0.004046087
20090805,9.75E-05,-0.002828715
20090806,8.71E-05,-0.00706632
20090807,0.000150128,0.010694438
20090810,5.62E-05,-0.001507742
20090811,7.24E-05,-0.011419439
20090812,9.92E-05,0.011483112
20090813,0.000102775,0.006520362
20090814,7.62E-05,-0.007994488
20090817,0.000218618,-0.018666804
20090818,5.03E-05,0.009024846
20090819,0.000103998,0.009911404
20090820,3.06E-05,0.01079052
20090821,9.46E-05,0.016482837
20090824,8.97E-05,-0.000867324
20090825,0.00010047,0.001275206
20090826,8.51E-05,0.000768673
20090827,6.73E-05,0.00318617
20090828,9.21E-05,-0.002348581
20090831,6.86E-05,-0.004173698
20090901,0.00013772,-0.0214642
20090902,9.75E-05,-0.001607604
20090903,6.27E-05,0.006653717
20090904,5.59E-05,0.012286736
20090908,7.06E-05,0.006272803
20090909,4.95E-05,0.007646047
20090910,4.78E-05,0.010544507
20090911,6.31E-05,-0.001246082
20090914,7.29E-05,0.008539124
20090915,6.46E-05,0.003435367
20090916,5.82E-05,0.013794492
20090917,7.55E-05,-0.001536948
20090918,4.90E-05,0.001161897
20090921,0.000120424,-0.002298496
20090922,4.82E-05,0.004761936
20090923,9.38E-05,-0.010985928
20090924,0.000113148,-0.011386292
20090925,9.96E-05,-0.004373616
20090928,6.88E-05,0.016507661
20090929,9.18E-05,-0.003050649
20090930,0.000152273,-0.005055073
20091001,0.000115535,-0.024430776
20091002,0.000168437,-0.004613865
20091005,8.54E-05,0.012926502
20091006,0.000124969,0.012152116
20091007,6.51E-05,0.003637849
20091008,6.05E-05,0.004799648
20091009,2.52E-05,0.005831193
20091012,3.59E-05,0.004116075
20091013,6.00E-05,-0.001126257
20091014,8.93E-05,0.012556648
20091015,3.42E-05,0.005214015
20091016,0.000115238,-0.006249677
20091019,3.32E-05,0.008619087
20091020,6.83E-05,-0.006804207
20091021,0.00010353,-0.008417884
20091022,7.21E-05,0.010619113
20091023,0.000136207,-0.014609403
20091026,0.000182677,-0.012480836
20091027,0.00017515,-0.003932634
20091028,0.000133505,-0.017946056
20091029,9.38E-05,0.0205221
20091030,0.000256231,-0.028156664
20091102,0.000307522,0.006061616
20091103,0.00018543,0.003720542
20091104,0.000178085,-0.000888528
20091105,0.000103263,0.018298097
20091106,0.000106992,0.003945444
20091109,5.18E-05,0.019220793
20091110,4.44E-05,0.001052694
20091111,7.26E-05,0.002396673
