e1,e2,res_m_x,res_m_y,res_x,res_y,x,x_se_1step_sto_mvar1,x_se_1step_sto_mvar4,x_se_1step_sto_var1,x_se_1step_sto_var4,x_se_hsteps_sto_mvar1,x_se_hsteps_sto_mvar4,x_se_hsteps_sto_var1,x_se_hsteps_sto_var4,xf_1step_det_mvar1,xf_1step_det_mvar4,xf_1step_det_var1,xf_1step_det_var4,xf_1step_sto_mvar1,xf_1step_sto_mvar4,xf_1step_sto_var1,xf_1step_sto_var4,xf_hsteps_det_mvar1,xf_hsteps_det_mvar4,xf_hsteps_det_var1,xf_hsteps_det_var4,xf_hsteps_sto_mvar1,xf_hsteps_sto_mvar4,xf_hsteps_sto_var1,xf_hsteps_sto_var4,y,y_se_1step_sto_mvar1,y_se_1step_sto_mvar4,y_se_1step_sto_var1,y_se_1step_sto_var4,y_se_hsteps_sto_mvar1,y_se_hsteps_sto_mvar4,y_se_hsteps_sto_var1,y_se_hsteps_sto_var4,yf_1step_det_mvar1,yf_1step_det_mvar4,yf_1step_det_var1,yf_1step_det_var4,yf_1step_sto_mvar1,yf_1step_sto_mvar4,yf_1step_sto_var1,yf_1step_sto_var4,yf_hsteps_det_mvar1,yf_hsteps_det_mvar4,yf_hsteps_det_var1,yf_hsteps_det_var4,yf_hsteps_sto_mvar1,yf_hsteps_sto_mvar4,yf_hsteps_sto_var1,yf_hsteps_sto_var4
-0.038757445,1.701395915,1.695441834,-0.925954104,1.702736026,-0.944403713,9.188879652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,9.188879652,4.313912678,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678,4.313912678
1.047405432,0.419186688,0.36504039,0.869595159,0.360440719,0.892822771,8.601974121,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,8.601974121,5.288942231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231,5.288942231
-1.332437597,-0.849119451,-0.886256299,-0.872064999,-0.891626664,-0.871142279,7.625232948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,7.625232948,4.323275913,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913,4.323275913
0.34713807,0.405098241,0.376475227,0.118837472,0.381949616,0.125762436,7.811680263,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,7.811680263,4.603209679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679,4.603209679
-1.415436508,0.039649931,0.010132819,-1.446739514,0.013089157,-1.44255304,7.70741587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,7.70741587,3.24730627,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627,3.24730627
-0.372458374,0.896788687,0.858599743,-0.871947472,0.868583691,-0.846247825,7.698880383,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,7.698880383,2.776992298,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298,2.776992298
-0.705463326,-0.347728957,-0.389375584,-0.595414194,-0.377132799,-0.561967088,6.167906613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,6.167906613,2.689994992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992,2.689994992
-1.173137888,-1.144897802,-1.16228986,-0.72337316,-1.139732946,-0.704285911,4.5530525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,4.5530525,2.551307007,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007,2.551307007
0.205201846,1.682375324,1.690207873,-0.822001864,1.723863874,-0.817279458,6.489685778,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,6.489685778,2.405059789,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789,2.405059789
-0.538315902,2.925941644,2.901132968,-2.119595734,2.922942771,-2.092438581,8.613820406,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,8.613820406,0.922761108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108,0.922761108
0.02345588,-0.568386804,-0.639105831,0.22873585,-0.624095567,0.302523037,5.292180063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,5.292180063,2.045858168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168,2.045858168
1.793835406,0.465148097,0.457084468,1.389226418,0.488326004,1.41000222,5.33875303,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,5.33875303,4.197947892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892,4.197947892
0.975491014,1.073181189,1.080817091,0.325350833,1.101673876,0.310752977,7.261326439,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,7.261326439,4.797258733,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733,4.797258733
-0.104996467,-1.676023398,-1.695098385,0.706318251,-1.689490054,0.701588691,5.832995061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.832995061,5.570822219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219,5.570822219
0.67556533,0.438893768,0.448983565,0.397044067,0.460209787,0.364677315,7.69788463,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,7.69788463,5.912776221,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221,5.912776221
0.415759255,1.625248151,1.607597911,-0.378006329,1.605154753,-0.396812787,10.0218562,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,10.0218562,5.333356157,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157,5.333356157
-0.496177723,-0.253835524,-0.313744334,-0.279806634,-0.328510464,-0.264961767,8.957106269,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,8.957106269,4.897424965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965,4.897424965
1.639740118,0.438416223,0.392504804,1.459141287,0.38667089,1.470254018,8.855424336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,8.855424336,6.338471978,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978,6.338471978
-0.248060762,0.110873926,0.07763767,-0.230636297,0.065709837,-0.244581919,9.341669281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,9.341669281,5.767279858,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858,5.767279858
-0.367038381,0.814529667,0.76901068,-0.698539533,0.75661275,-0.69794779,9.945732223,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,9.945732223,4.839520671,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671,4.839520671
0.247026549,-0.949953375,-1.012399596,0.795617956,-1.024359334,0.817904221,7.926625139,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,7.926625139,5.593619773,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773,5.593619773
1.726861697,-0.66195999,-0.685774144,2.076734651,-0.688202045,2.065607492,7.657524443,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.657524443,7.532737511,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511,7.532737511
-1.236858061,1.007082975,1.00247796,-1.680303772,0.992705803,-1.726516135,10.3554877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,10.3554877,5.28579046,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046,5.28579046
-2.004824698,-1.641466827,-1.707169948,-1.083563867,-1.723872051,-1.064481366,7.7077513,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,7.7077513,4.044541083,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083,4.044541083
1.170546705,-1.362910423,-1.395008158,1.821947727,-1.38876174,1.834368621,5.917689878,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,5.917689878,6.087634783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783,6.087634783
-0.408014551,0.559577111,0.572240524,-0.730116107,0.580497238,-0.770218559,8.17100292,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,8.17100292,5.18230472,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472,5.18230472
-1.068839387,-0.963378345,-0.994315705,-0.570075755,-0.996397734,-0.571826744,7.231505947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,7.231505947,4.558693561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561,4.558693561
0.856136566,0.648166216,0.62775225,0.497962032,0.634671313,0.496899119,7.999135326,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,7.999135326,5.179008307,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307,5.179008307
1.008486796,0.049889426,0.02172437,0.994178563,0.020769894,0.99070774,8.156862074,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,8.156862074,6.126748728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728,6.126748728
-0.861953194,-0.929436505,-0.952921277,-0.355772013,-0.959336897,-0.3734038,7.825043768,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,7.825043768,5.50416404,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404,5.50416404
0.624201624,-0.886069319,-0.908914112,1.080015982,-0.910265572,1.06933023,7.328950989,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,7.328950989,6.470567517,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517,6.470567517
-0.244846425,1.245187393,1.237807913,-0.847502338,1.235138551,-0.87941151,9.792003397,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,9.792003397,5.309013892,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892,5.309013892
-0.727785592,-1.037598922,-1.093952539,-0.128668628,-1.107117301,-0.115791734,8.043811112,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,8.043811112,5.038224983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983,5.038224983
1.097694775,-0.261691073,-0.291659931,1.237114344,-0.292243866,1.236450356,7.783149472,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,7.783149472,6.259120297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297,6.259120297
-0.61437018,0.458121179,0.441731657,-0.812286179,0.437114015,-0.835982384,9.105168093,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,9.105168093,5.163865468,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468,5.163865468
-0.769324916,0.826502912,0.780219014,-1.13146802,0.772178653,-1.123265354,9.477406239,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,9.477406239,3.948516002,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002,3.948516002
-0.338660273,-1.322743915,-1.384380884,0.355518851,-1.389135504,0.387813507,6.785068806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,6.785068806,4.481524486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486,4.481524486
0.335879506,0.343255205,0.329517822,0.111627823,0.339687225,0.10724054,7.424704299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,7.424704299,4.749471493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493,4.749471493
-0.167298672,0.765471571,0.74337182,-0.571954583,0.74814688,-0.574200904,8.327506616,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,8.327506616,4.249542737,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737,4.249542737
0.140856399,-2.252368511,-2.292986382,1.265295517,-2.291710745,1.280700777,5.46111044,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.46111044,5.666674844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844,5.666674844
0.751210433,0.549082097,0.56595812,0.40638098,0.579141598,0.368577104,7.679642224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,7.679642224,6.01000926,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926,6.01000926
