date,b1,b1_0,b2,b2_0,b3,b3_0,b4,b4_0,e1,e2,e3,e4,eps,f_sv1,f_sv2,f_sv3,f_sv4,fe_ols,fe_ols_chw,fe_tvp_chw,ser01,ser02,ser03,ser04,x1,x2,x3,x4,y,y_all,yf_ols,yf_ols_chw,yf_tvp_chw
1961-04-01,0,6.351075,0,-0.3337087,0,-1.858906,0,8.829791,1.391286569,2.084776953,-2.877087795,0.610185905,-5.146594699,5.665341294,-0.820533013,-1.871432441,7.848558669,353.533878,#N/A,#N/A,-0.30842165,0.2201895,0.090137999,0.757666868,1.309123308,4.631196266,-2.440172753,1.086649925,#N/A,15.85321863,34.65571522,#N/A,#N/A
1961-07-01,0,5.775656,0,-0.2522441,0,-2.168126,0,8.652102,-1.478606098,-2.56509409,-1.505899931,0.500980057,6.094942004,5.653652011,-0.844779079,-1.934679726,7.966103122,35.57060862,#N/A,#N/A,-0.575419869,0.081464668,-0.309219428,-0.17768837,-1.367975593,-0.03814631,-1.44668083,0.705184119,#N/A,7.541518994,1.57740895,#N/A,#N/A
1961-10-01,0,5.391201,0,-0.7321305,0,-2.276544,0,8.830018,-0.40988788,0.42816506,-0.043887822,0.847114133,-2.086487649,5.709395391,-0.825917791,-1.942236738,8.10619036,41.66642964,#N/A,#N/A,-0.384454784,-0.479886419,-0.108417938,0.177915493,-0.771445106,0.592110928,0.250888587,1.097186186,#N/A,2.538009124,8.992963008,#N/A,#N/A
1962-01-01,0,5.351121,0,-0.7571644,0,-2.333017,0,9.406335,0.854014471,-0.716257017,0.487823307,3.571249651,0.854378941,5.758012485,-0.792338651,-1.936721614,8.256229698,1.180273939,#N/A,#N/A,-0.040079284,-0.025033941,-0.056473204,0.576317653,0.502185025,-0.014643468,1.718269008,4.128507678,#N/A,38.47809475,39.56449888,#N/A,#N/A
1962-04-01,0,5.232506,0,-0.2635289,0,-2.686113,0,9.470216,0.755550058,-1.504397088,0.087399354,-0.116420836,-1.564558732,5.713196538,-0.79856979,-2.038618624,8.21823088,4.832785778,#N/A,#N/A,-0.118615906,0.493635539,-0.353095869,0.063880167,0.75554465,-1.286963363,0.616034496,1.335463976,#N/A,13.82037927,11.62201948,#N/A,#N/A
1962-07-01,0,5.080503,0,0.2021636,0,-2.874214,0,9.835542,-0.943954317,-0.322637448,-0.025838943,-0.687394424,-4.020546301,5.692151282,-0.831550697,-2.138043958,8.207583689,6.685744066,#N/A,#N/A,-0.152002508,0.465692439,-0.188101689,0.365326189,-0.606263947,-0.902567149,0.194717625,-0.328348379,#N/A,-10.97228272,-8.38660214,#N/A,#N/A
1962-10-01,0,5.13859,0,0.0716711,0,-2.761466,0,9.084851,-0.559731435,-3.811337071,-1.569890766,-1.799231973,9.667070799,5.61897343,-0.935393942,-2.247699241,8.165931481,769.0567135,#N/A,#N/A,0.05808695,-0.130492469,0.112748884,-0.750690709,-1.464504428,-4.62384459,-1.690491115,-1.881696202,#N/A,-10.51650892,-38.24838072,#N/A,#N/A
1963-01-01,0,4.897322,0,0.0609514,0,-2.960581,0,8.639462,0.801074074,0.830664469,-1.170115991,-3.391395909,-0.845846146,5.648697929,-0.69140395,-2.187265925,8.256099246,144.2603464,#N/A,#N/A,-0.241268177,-0.010719656,-0.199115302,-0.445389302,0.481405196,-2.094677082,-1.971538635,-3.735743658,#N/A,-24.95383894,-36.96468181,#N/A,#N/A
1963-04-01,0,5.019577,0,0.5082607,0,-3.117291,0,7.801126,-0.989018902,2.636046525,-0.165801944,-1.922186514,-8.955997642,5.657630622,-0.573245256,-2.240342366,8.235769114,72.98627831,#N/A,#N/A,0.122254717,0.447309252,-0.156710418,-0.838335287,-0.169247519,1.529499692,-0.642079368,-3.091262447,#N/A,-31.04194362,-22.49874291,#N/A,#N/A
1963-07-01,0,5.260264,0,0.5671097,0,-3.661424,0,7.585486,-0.055094483,-1.442238496,-1.848952929,0.65969319,-5.565534157,5.582921614,-0.349993107,-2.327860959,8.051840017,0.703013795,#N/A,#N/A,0.240687896,0.058848978,-0.544132821,-0.215639952,-0.31124119,-0.879224559,-1.480341537,-0.175949716,#N/A,-3.515867839,-4.354327018,#N/A,#N/A
1963-10-01,0,5.488298,0,0.7064051,0,-3.475305,0,7.249765,1.552474269,1.628340712,0.135260222,-0.495086134,-1.509555665,5.501462787,-0.216950814,-2.493623229,7.836388138,18.76272286,#N/A,#N/A,0.228033953,0.139295475,0.186119269,-0.33572196,1.853645936,1.341384043,0.089437458,-0.214999908,#N/A,7.84184489,12.17344077,#N/A,#N/A
1964-01-01,0,5.696305,0,1.354962,0,-3.285446,0,7.637384,0.362097952,-0.244180409,0.804768612,1.432769284,-6.730814362,5.432871183,-0.071844841,-2.657925695,7.625278606,210.0710578,#N/A,#N/A,0.208006547,0.648556975,0.189858716,0.387619768,1.154720245,1.002080601,1.476376552,1.522584005,#N/A,8.082608755,22.57643702,#N/A,#N/A
1964-04-01,0,5.664224,0,0.919338,0,-3.519942,0,7.344798,0.890049835,-5.971089488,1.618876034,-0.240714686,-0.569771237,5.476503696,0.211256907,-2.702278212,7.555933655,18.51679872,#N/A,#N/A,-0.032080525,-0.435624104,-0.234496015,-0.292586113,0.257720036,-4.684178317,2.080153845,0.44956799,#N/A,-7.336365162,-11.63948016,#N/A,#N/A
1964-07-01,0,5.6107,0,0.8158056,0,-3.99693,0,6.473782,-2.624702132,3.946343224,0.922955808,-0.520213449,-3.054208456,5.526444931,0.13494556,-2.756515574,7.536792801,150.2512044,#N/A,#N/A,-0.053524739,-0.103532407,-0.47698783,-0.871016144,-1.632345473,1.612722976,1.404925522,-0.679048372,#N/A,-20.80854086,-8.550841066,#N/A,#N/A
1964-10-01,0,5.519669,0,0.9100836,0,-3.92014,0,6.438285,-1.278040814,3.127697729,0.77690505,0.900956662,-0.687715291,5.48603648,0.16272795,-2.73549322,7.485241994,416.2087064,#N/A,#N/A,-0.091030429,0.094277991,0.076790178,-0.035497045,-1.205439457,4.52840303,1.512883044,0.605536028,#N/A,-5.152216572,15.24897718,#N/A,#N/A
1965-01-01,0,6.067237,0,0.7010772,0,-3.257456,0,6.975742,-0.12597209,0.25690002,0.654795079,1.142358342,-2.994280509,5.44392543,0.198734013,-2.710260355,7.434277473,415.4509488,#N/A,#N/A,0.547567997,-0.209006357,0.662683323,0.537457473,-0.456767869,3.370380362,1.467317121,1.405123337,#N/A,1.719354318,22.1019682,#N/A,#N/A
1965-04-01,0,5.128177,0,0.1905641,0,-3.013197,0,6.773134,2.194160897,0.845840671,-1.321715648,0.432399722,7.204496446,5.393582027,0.428090894,-2.574105516,7.434672756,7.522263481,#N/A,#N/A,-0.939059797,-0.510513098,0.244259315,-0.202608727,2.280621884,2.671554193,-0.693518149,1.283060858,#N/A,30.28908139,33.0317559,#N/A,#N/A
1965-07-01,0,5.370022,0,0.6884643,0,-2.078943,0,6.380533,1.076931012,0.775625037,-3.403882995,2.081506615,-1.910142994,5.164511079,0.469380016,-2.458688331,7.328069968,85.58220053,#N/A,#N/A,0.241844875,0.49790015,0.934253961,-0.392600732,2.244304773,1.557392654,-2.687534064,2.727964524,#N/A,34.30713005,43.55819488,#N/A,#N/A
1965-10-01,0,5.387488,0,0.7147233,0,-2.041275,0,6.099805,0.030373011,-0.086864696,-0.293872,-0.871982679,-3.355874767,5.165560789,0.571437616,-2.421299419,7.364883133,28.37215282,#N/A,#N/A,0.01746521,0.026259037,0.037668091,-0.280727526,1.010721981,0.959409297,-0.61499778,0.05096263,#N/A,4.441331652,9.767883334,#N/A,#N/A
1966-01-01,0,5.504897,0,0.428552,0,-1.32798,0,6.656892,0.543273174,-0.980717006,1.687059898,-3.292332095,-2.060542575,5.217072602,0.715196601,-2.395741123,7.415940295,15.86954544,#N/A,#N/A,0.117409354,-0.286171277,0.71329466,0.55708654,0.851418565,0.301046541,1.071727207,-3.09555233,#N/A,-19.17454681,-23.15820661,#N/A,#N/A
1966-04-01,0,5.141378,0,0.7189795,0,-1.323213,0,6.538182,-1.898587531,-3.019855147,0.544072399,-2.713340579,-1.319736683,5.27595311,0.848852535,-2.372382066,7.492993949,188.0728088,#N/A,#N/A,-0.363519242,0.290427495,0.00476777,-0.118709607,-2.061991134,-2.476005503,0.326496336,-3.826794408,#N/A,-39.05371225,-52.76767625,#N/A,#N/A
1966-07-01,0,5.765987,0,0.7694871,0,-2.197603,0,6.622252,0.451770324,3.406995543,0.510438937,0.624530048,6.127329945,5.461964099,1.090410932,-2.310300652,7.697371838,0.800537344,#N/A,#N/A,0.624609083,0.050507538,-0.87439065,0.084070002,0.408372979,2.274523922,1.015545899,-0.355742725,#N/A,5.74463536,6.639362885,#N/A,#N/A
1966-10-01,0,5.380118,0,0.7890067,0,-2.020296,0,7.048107,-1.80376809,-0.403094433,1.186337365,-1.76974358,-5.271538995,5.641339164,1.114733752,-2.348949805,7.890005371,70.11285687,#N/A,#N/A,-0.38586852,0.019519668,0.177307564,0.425854633,-1.621037785,1.51752113,1.196233355,-2.047031611,#N/A,-29.54002251,-21.16668047,#N/A,#N/A
1967-01-01,0,5.492413,0,1.689059,0,-2.233144,0,7.716399,-0.056076714,-2.694768263,-0.475514711,-1.223177815,-0.212840274,5.707330458,1.23621063,-2.330174408,8.004294836,18.31035801,#N/A,#N/A,0.112294793,0.900052606,-0.212848201,0.668292176,-1.14344548,-1.726909998,-0.301874162,-1.745698806,#N/A,-22.10634801,-26.38540843,#N/A,#N/A
1967-04-01,0,6.023278,0,1.439764,0,-2.101985,0,7.824386,3.433914803,-1.349619196,0.939573544,1.905501936,-1.635991505,5.760212965,1.340634412,-2.31902398,8.105005388,0.056782617,#N/A,#N/A,0.530864814,-0.249295689,0.131159305,0.107986797,2.806612771,-1.903893132,1.670667903,1.996879514,#N/A,24.74049791,24.50220687,#N/A,#N/A
1967-07-01,0,6.052338,0,0.9796671,0,-2.570636,0,8.450777,0.407313244,3.727450016,-0.031765672,-0.573826383,5.277169079,5.878292772,1.412321535,-2.298812959,8.260552153,9.12552E-05,#N/A,#N/A,0.029060256,-0.460096536,-0.468650999,0.626390725,2.375448356,2.775584435,0.375377917,0.186334457,#N/A,23.08304514,23.0925979,#N/A,#N/A
1967-10-01,0,6.348839,0,0.764314,0,-2.876802,0,8.835433,-0.479567087,-4.741925145,2.349835807,-4.706371799,1.656750393,5.877510829,1.308636013,-2.32507728,8.357129059,18.33253287,#N/A,#N/A,0.296500481,-0.215353094,-0.306166713,0.384656765,-0.377772774,-2.171623741,1.529549545,-4.622406525,#N/A,-47.54264489,-51.82429561,#N/A,#N/A
1968-01-01,0,7.075777,0,0.7127264,0,-2.354472,0,8.706434,0.30280153,-3.311533185,1.222928116,0.740085516,0.574616938,5.855595403,1.184981026,-2.356017488,8.42455529,50.85803159,#N/A,#N/A,0.726938863,-0.051587678,0.522330746,-0.128999713,-0.410614216,-4.047628995,1.937381927,-0.501216212,#N/A,-14.0409671,-21.17244882,#N/A,#N/A
1968-04-01,0,6.471658,0,0.8382153,0,-2.156185,0,8.542882,1.299181361,0.861487674,-0.448119703,-3.345004088,1.149824973,5.850562151,1.139170487,-2.385450346,8.496718273,95.48876901,#N/A,#N/A,-0.60411918,0.125488914,0.198286664,-0.163552222,1.407233209,-1.501525634,-0.693763436,-3.200491748,#N/A,-16.74718576,-26.51902126,#N/A,#N/A
1968-07-01,0,7.433687,0,0.9313996,0,-1.786493,0,8.596661,-0.68160642,1.800106527,1.554116315,-0.434292905,-3.394957041,5.837771433,1.142302897,-2.371343122,8.613069538,66.64586805,#N/A,#N/A,0.962028484,0.093184358,0.369691468,0.053779704,0.341308169,1.565426041,1.641478573,-1.396681392,#N/A,-14.23902819,-6.07533613,#N/A,#N/A
1968-10-01,0,7.011143,0,0.872694,0,-1.951721,0,7.998801,1.651124834,1.614816544,-0.211378079,-0.133605064,3.689761263,5.810588206,1.221890693,-2.311980372,8.713716339,0.831777726,#N/A,#N/A,-0.422543367,-0.058705622,-0.165227761,-0.597860605,2.21061141,2.690658745,0.301442441,-0.204940756,#N/A,19.40918385,18.49716536,#N/A,#N/A
1969-01-01,0,7.263881,0,1.129837,0,-3.020997,0,8.828828,-1.408799652,4.117136155,-3.411538075,1.070860065,-2.064093934,5.647948383,1.082269015,-2.304324654,8.761060594,48.57928796,#N/A,#N/A,0.252737412,0.257142939,-1.069275817,0.830027571,0.398872143,4.90806998,-2.798606692,0.898057891,#N/A,22.86196598,29.83185034,#N/A,#N/A
1969-04-01,0,6.409404,0,0.4847995,0,-2.93496,0,9.2575,-0.563607501,1.696555886,-0.779361802,0.921520784,0.444177229,5.477403374,0.909832375,-2.295614828,8.805794083,150.4462074,#N/A,#N/A,-0.854476518,-0.64503748,0.086037401,0.428672069,0.035252534,4.607589334,-0.66877261,1.206397026,#N/A,16.13492329,28.40057482,#N/A,#N/A
1969-07-01,0,5.766799,0,0.2405754,0,-3.194514,0,9.507411,-1.122331468,-0.099159515,0.539312206,2.308808021,2.551452484,5.312904855,0.793442212,-2.272007283,8.85985037,126.438718,#N/A,#N/A,-0.642604964,-0.244224031,-0.259554244,0.249911036,-1.028062357,3.027187748,1.31619832,2.602377408,#N/A,17.98834805,29.23284528,#N/A,#N/A
1969-10-01,0,4.869483,0,0.4099586,0,-3.055865,0,9.720924,-0.473047318,0.301052981,-1.426451394,0.700266685,1.594296862,5.150399428,0.648863749,-2.266866974,8.901600674,5.122290502,#N/A,#N/A,-0.897316005,0.16938317,0.138648929,0.213512274,-0.724061664,1.889430211,-0.753954975,1.51002281,#N/A,15.92588066,18.18912843,#N/A,#N/A
1970-01-01,0,5.610174,0,-0.3404558,0,-2.99687,0,8.97511,1.566430498,-0.920534632,-0.867749835,-1.374650649,3.3485135,4.989384967,0.432391914,-2.28120109,8.917951839,31.3503253,#N/A,#N/A,0.74069033,-0.750414435,0.058994532,-0.745813417,1.192698906,0.152798544,-1.024505743,-0.586679231,#N/A,7.892540635,2.293404513,#N/A,#N/A
1970-04-01,0,4.509582,0,-0.2153218,0,-2.48361,0,9.449729,0.354360005,2.109160442,1.004750194,1.191574686,-0.544358781,4.767231124,0.227264726,-2.241223276,8.943822434,187.4661826,#N/A,#N/A,-1.100591919,0.125134052,0.513260537,0.474619075,1.353271656,2.702264627,1.448968004,1.168724917,#N/A,12.52193656,26.2137656,#N/A,#N/A
1970-07-01,0,4.322264,0,0.1890201,0,-2.037196,0,9.942185,1.152229822,-1.277126801,-1.14537858,-0.939340387,5.377780498,4.586194175,0.125300643,-2.145778264,9.015812144,18.71200192,#N/A,#N/A,-0.187318003,0.404341886,0.446414391,0.492455527,1.538113124,0.200618401,-0.862868476,-0.315888438,#N/A,10.78104331,6.455306156,#N/A,#N/A
1970-10-01,0,3.670548,0,0.8901706,0,-1.797256,0,9.577807,-1.155366058,-2.315154942,1.177170369,-1.148661686,3.454911674,4.323180774,0.027981263,-2.00382007,9.078521783,38.96739989,#N/A,#N/A,-0.651715802,0.701150472,0.239939587,-0.364377645,-0.903151797,-1.641632791,1.060574676,-1.316733127,#N/A,-15.73902355,-21.98141091,#N/A,#N/A
1971-01-01,0,2.796409,0,0.8046834,0,-1.273847,0,9.940471,-1.698483004,-0.41957679,-1.107324072,1.898821026,7.669922439,4.095753892,-0.03211384,-1.863562871,9.166765845,265.3099799,#N/A,#N/A,-0.874138993,-0.085487177,0.523409346,0.362664072,-2.04365908,-1.536753686,-0.173532614,1.349028638,#N/A,14.44944967,-1.838889103,#N/A,#N/A
1971-04-01,0,3.466409,0,0.5898578,0,-1.899726,0,10.21308,1.242817604,0.446338173,0.586920278,3.382792552,-1.277724856,4.046967247,0.129845071,-1.714387903,9.239477323,0.002782038,#N/A,#N/A,0.669999979,-0.214825644,-0.625879176,0.272604758,0.614621606,-0.099637955,1.706588524,4.073923784,#N/A,39.25929171,39.31203674,#N/A,#N/A
1971-07-01,0,3.870026,0,1.109509,0,-2.143802,0,10.51025,0.309207547,-0.994348887,-0.718063151,-1.602920336,-4.628448412,3.961503393,0.279170922,-1.603806148,9.242233455,7.063391637,#N/A,#N/A,0.403617567,0.519651404,-0.244076339,0.297178719,0.456186412,-1.069550605,-0.562804956,-0.234362069,#N/A,-5.2063327,-2.548628495,#N/A,#N/A
1971-10-01,0,3.720636,0,0.3316819,0,-2.790911,0,10.19866,-2.472551321,1.028738326,0.765846917,-1.116041494,-3.31770963,3.909992755,0.3191563,-1.560705953,9.234489034,57.06498837,#N/A,#N/A,-0.149390021,-0.777827257,-0.64710846,-0.311597475,-1.984329091,0.816762038,0.7024158,-1.457232812,#N/A,-27.15197268,-19.59783551,#N/A,#N/A
1972-01-01,0,3.245707,0,-0.1555249,0,-2.36026,0,9.518374,0.344249858,4.707056243,2.751083255,0.581890218,6.664513882,3.67835415,0.441361308,-1.458522662,9.116574205,521.80916,#N/A,#N/A,-0.474929124,-0.487206778,0.430650367,-0.680283554,0.59192947,6.222438443,3.30191818,0.296357853,#N/A,2.745458874,25.58860139,#N/A,#N/A
1972-04-01,0,3.364278,0,-0.0558037,0,-1.701342,0,9.378534,-0.10647278,0.582971859,0.709987544,-2.529509764,6.447607961,3.447433981,0.617801895,-1.327349006,9.006612377,165.1878555,#N/A,#N/A,0.118570731,0.099721194,0.658917881,-0.139839908,0.34689338,4.729431188,0.87289783,-2.356573325,#N/A,-16.13556682,-3.283024061,#N/A,#N/A
1972-07-01,0,3.61061,0,0.698664,0,-0.9772269,0,9.190054,-1.367479291,-3.950874957,0.65049278,0.748502616,1.773172458,3.23087273,0.670266896,-1.234622908,8.922499717,24.1485054,#N/A,#N/A,0.246331774,0.754467691,0.72411539,-0.188479432,-1.91889693,-0.71806841,1.268553109,-0.063591275,#N/A,-7.380976009,-12.29508889,#N/A,#N/A
1972-10-01,0,3.19253,0,1.168016,0,-0.4836248,0,8.047994,2.095766704,1.832465628,-0.479566671,-2.386465771,-5.754125175,3.040617331,0.727610079,-1.153965326,8.844821959,110.7125274,#N/A,#N/A,-0.418080029,0.469351993,0.493602105,-1.142060569,1.794701057,1.45775458,-0.585900148,-1.991178148,#N/A,-13.96344148,-3.441439413,#N/A,#N/A
1973-01-01,0,2.530337,0,1.824025,0,-1.963024,0,8.190261,1.41493895,-2.004711913,0.262253682,1.783400947,3.949463946,2.906748346,0.857498119,-1.102678058,8.726080529,3.66254352,#N/A,#N/A,-0.662192331,0.656008951,-1.479399495,0.142267057,1.831876991,-0.85138306,0.920218897,1.498288346,#N/A,17.59674692,19.51052421,#N/A,#N/A
1973-04-01,0,2.156603,0,1.723811,0,-1.644484,0,8.170382,2.421460204,-0.003185422,1.357697813,-4.152502811,-2.420842332,2.759107017,0.991415565,-1.053566602,8.595540312,85.83350358,#N/A,#N/A,-0.373733913,-0.10021439,0.318540308,-0.019878534,3.253573916,0.093294086,0.757604945,-3.239797276,#N/A,-22.85960425,-13.59496699,#N/A,#N/A
1973-07-01,0,2.550832,0,1.715902,0,-0.8805576,0,8.578574,-1.270882358,3.604687749,-1.273811539,-1.828283176,0.059128603,2.699436163,1.138003904,-1.032070995,8.420477281,45.51187467,#N/A,#N/A,0.394228415,-0.007908463,0.763926355,0.408191311,0.851484759,3.478520739,-1.317241591,-2.890854712,#N/A,-15.33958011,-8.59333118,#N/A,#N/A
1973-10-01,0,2.681754,0,1.556368,0,-0.2239694,0,8.869063,-1.429840312,0.541291695,-0.436217764,0.296691465,2.511509749,2.6398467,1.242342999,-1.005728996,8.26768793,2.099867139,#N/A,#N/A,0.130922183,-0.15953367,0.656588205,0.290489056,-0.88098807,2.697538809,-0.259631137,-0.685040996,#N/A,-1.570242767,-0.121150934,#N/A,#N/A
1974-01-01,0,4.084776,0,1.356042,0,0.126886,0,8.293863,1.671423067,1.732746717,-1.101733954,-1.87263192,0.347416304,2.612228437,1.255010106,-1.002975901,8.137741252,62.72784773,#N/A,#N/A,1.40302171,-0.200326533,0.350855441,-0.57519966,1.765577183,3.220749816,-1.308836605,-1.727430759,#N/A,-2.466271468,5.453819928,#N/A,#N/A
1974-04-01,0,3.877082,0,1.039285,0,-0.4014891,0,8.365841,-0.344891288,2.186656831,-1.134755003,1.695922075,-7.355799851,2.565162373,1.218807405,-0.993961741,8.018665982,383.362611,#N/A,#N/A,-0.207693585,-0.316756985,-0.52837508,0.071978465,0.898670952,3.97868022,-0.607099975,1.225959154,#N/A,10.86332717,30.44297505,#N/A,#N/A
1974-07-01,0,3.989349,0,1.206154,0,-1.019476,0,8.028454,2.792008163,3.531464239,-0.552336412,-2.986178287,-0.021468604,2.645010078,1.590287356,-0.888138757,8.006979953,209.7766696,#N/A,#N/A,0.11226693,0.166868646,-0.617986596,-0.337387628,3.957769392,5.952971447,-1.08994598,-2.099589316,#N/A,7.30237261,21.78604168,#N/A,#N/A
1974-10-01,0,4.330087,0,1.43774,0,-1.35726,0,7.803702,1.890362552,-3.126953835,-1.653132717,2.000699983,-6.714396797,2.611066913,1.732749959,-0.792015837,7.997810644,110.6820071,#N/A,#N/A,0.340738317,0.231586303,-0.337784612,-0.224751358,2.948079542,0.148889218,-1.016449619,1.754377571,#N/A,21.43533425,31.95588591,#N/A,#N/A
1975-01-01,0,4.379343,0,1.48892,0,-1.250715,0,7.740026,0.969460395,0.207073688,0.312697433,0.459479307,0.58307866,2.660335174,1.871955783,-0.714688408,8.036260187,16.73735862,#N/A,#N/A,0.04925599,0.051180317,0.10654514,-0.06367646,2.290106949,0.590216449,0.575099817,1.231211637,#N/A,20.40135169,24.49248339,#N/A,#N/A
1975-04-01,0,4.648169,0,1.637438,0,-0.5472676,0,7.797544,-2.54704603,0.624432316,0.177490055,0.215632319,4.632602913,2.603005637,1.97262542,-0.65730589,7.99947883,2.34877866,#N/A,#N/A,0.268825423,0.148517979,0.703447558,0.057518207,-1.406116787,1.231809202,0.617663108,0.302938906,#N/A,2.237898093,0.70532553,#N/A,#N/A
1975-07-01,0,5.106074,0,2.544241,0,-1.584917,0,7.636155,0.796689022,-0.246554039,-1.624907209,-1.312742516,-4.992741227,2.563095839,2.051784667,-0.614919135,7.964452232,8.1169216,#N/A,#N/A,0.457905205,0.906802926,-1.037649083,-0.161389381,0.284931499,0.205059319,-1.560443372,-1.00235749,#N/A,-8.097123515,-5.24810235,#N/A,#N/A
1975-10-01,0,4.93907,0,2.988665,0,-2.159035,0,7.639299,0.48683473,-4.863073303,0.860011697,-1.432379732,4.642540193,2.529050504,2.119280164,-0.61592359,7.899343181,56.24709082,#N/A,#N/A,-0.167004213,0.44442363,-0.574118279,0.003144562,-0.271807331,-4.282034203,0.567850258,-1.560061769,#N/A,-22.54128789,-30.04109394,#N/A,#N/A
1976-01-01,0,4.321329,0,3.064571,0,-1.766129,0,7.098369,-0.757378023,3.345274795,-1.899551045,3.320933384,-2.733968307,2.488758806,2.153056844,-0.626409275,7.825877377,72.85089434,#N/A,#N/A,-0.617740638,0.075906606,0.392905978,-0.540930221,-0.097045997,0.40618896,-0.68414016,2.83930815,#N/A,19.55419565,28.08946918,#N/A,#N/A
1976-04-01,0,3.821819,0,2.669531,0,-2.774381,0,7.405674,-2.702060693,0.710422874,-1.391322602,0.776745183,2.386918017,2.503236382,2.203777892,-0.625469063,7.848893532,10.47377709,#N/A,#N/A,-0.49951017,-0.395040643,-1.008252465,0.307305009,-2.498794517,0.736739469,-0.99975733,1.323228524,#N/A,7.476833325,4.240511787,#N/A,#N/A
1976-07-01,0,3.200292,0,2.403985,0,-3.504733,0,7.441169,-0.824926192,-0.879287807,0.294351321,-1.051107228,3.578155741,2.532561187,2.249848344,-0.626304602,7.873105788,44.07677508,#N/A,#N/A,-0.621526834,-0.265545289,-0.730351814,0.035495297,-1.90030156,-0.14893873,0.181610914,-0.677877599,#N/A,-8.442110154,-15.08114435,#N/A,#N/A
1976-10-01,0,2.584128,0,2.451299,0,-3.270494,0,7.303616,-0.392079753,-3.487862933,0.219192715,-2.353718289,-6.226674357,2.607869374,2.298625186,-0.63281815,7.921777135,24.68881865,#N/A,#N/A,-0.616163961,0.047314047,0.234239599,-0.137553232,-1.749772964,-3.311468356,-0.04199522,-2.515893532,#N/A,-37.00348587,-41.9722703,#N/A,#N/A
1977-01-01,0,2.954327,0,2.107584,0,-2.710486,0,6.794878,0.397290271,-2.583124663,0.371652892,-0.060812297,2.029777215,2.507733364,2.077252081,-0.734606685,7.800986374,75.63467858,#N/A,#N/A,0.370199198,-0.34371573,0.560007142,-0.508738653,-0.719243846,-4.258509809,0.650150535,-0.655986816,#N/A,-15.18984574,-23.88666577,#N/A,#N/A
1977-04-01,0,3.062233,0,1.896525,0,-2.793407,0,7.416197,2.910190909,-1.840082979,1.899917485,2.827798494,10.07744091,2.415581517,1.893148744,-0.828181552,7.685809101,0.276914405,#N/A,#N/A,0.107905138,-0.211058845,-0.082920551,0.621319111,2.354476775,-3.625213618,3.004389689,3.167531086,#N/A,25.61064048,26.13686705,#N/A,#N/A
1977-07-01,0,1.893387,0,1.515238,0,-2.969047,0,6.435716,0.97590132,-1.292573654,-1.895831131,2.884918895,1.130638734,2.156488259,1.885390793,-0.983413434,7.370267566,49.38331407,#N/A,#N/A,-1.168845449,-0.381286699,-0.175639764,-0.980480213,1.759177299,-3.836451164,-0.423942953,4.081563419,#N/A,26.27479513,33.30212137,#N/A,#N/A
1977-10-01,0,1.608925,0,1.747281,0,-3.663176,0,6.393306,-0.698221297,-1.001019088,-0.453820699,-2.110973157,4.461754297,1.947903999,1.807210455,-1.156856558,7.105649771,205.7960567,#N/A,#N/A,-0.284462519,0.232043294,-0.694129427,-0.042410826,-0.094754195,-3.239035996,-0.745155431,-0.891237326,#N/A,-4.218521603,-18.56411524,#N/A,#N/A
1978-01-01,0,1.691629,0,1.888951,0,-3.065227,0,6.143809,0.061109406,2.859087786,2.612396921,-1.668443988,5.139803847,1.763394141,2.084463141,-1.170517763,6.918987075,0.718533241,#N/A,#N/A,0.082704376,0.141669733,0.59794909,-0.249496629,0.695025285,1.899385265,2.383512609,-1.826648775,#N/A,-8.52521392,-7.677550519,#N/A,#N/A
1978-04-01,0,2.098772,0,1.64607,0,-2.582252,0,6.637216,-0.378327232,2.761356068,1.236663144,-3.614172205,1.665315088,1.585087637,2.312817925,-1.215218846,6.74055924,0.058410395,#N/A,#N/A,0.407143018,-0.242881134,0.482974683,0.493407446,0.551954096,4.471986171,0.990646985,-4.118915923,#N/A,-19.61129166,-19.36960923,#N/A,#N/A
1978-07-01,0,1.764503,0,1.711985,0,-3.071346,0,6.743532,0.942119845,-2.003855824,-1.379716016,-1.024221435,9.034764222,1.374022779,2.700858433,-1.218632418,6.493638297,159.4555673,#N/A,#N/A,-0.334269238,0.065915156,-0.489093111,0.106315338,0.862130319,0.465421074,-1.187174327,-2.018578235,#N/A,1.48666585,-11.14090586,#N/A,#N/A
1978-10-01,0,1.837668,0,2.58295,0,-2.823891,0,6.692332,-0.519061695,-2.503882861,-0.31192781,-4.655471648,-0.517677481,1.123203012,3.081107515,-1.063864252,6.417507407,324.5514396,#N/A,#N/A,0.073165412,0.870964853,0.2474547,-0.051200205,-0.57498614,-2.11820856,-1.353871871,-5.238904373,#N/A,-38.1828387,-56.19814995,#N/A,#N/A
1979-01-01,0,1.29024,0,3.094526,0,-2.368385,0,6.808245,-0.695100963,3.817035675,-0.776216029,-1.33701593,3.429117078,0.892783294,3.490255128,-0.884735695,6.3800767,109.8661764,#N/A,#N/A,-0.547427783,0.511576146,0.455505872,0.115913619,-0.061688284,2.51324573,-1.013550792,-2.912952386,#N/A,-6.204786381,-16.68649313,#N/A,#N/A
