date,gdp,infl,irate,ser01,ser02,ser03,ser04,ser05,ser06,ser07,ser08,ser09,ser10,ser11,ser12,ser13,ser14,ser15,ser16,ser17,ser18,ser19,ser20,ser21,ser22,ser23,ser24,ser25,ser26,ser27,ser28,ser29,ser30,ser31,ser32,ser33,ser34,ser35,ser36,ser37,ser38,ser39,ser40,ser41,ser42,ser43,ser44,ser45,ser46,ser47,ser48,ser49,ser50,ser51,ser52,ser53,ser54,ser55,ser56,ser57,ser58,ser59,ser60,ser61,ser62,ser63,ser64,ser65,ser66,ser67,ser68,ser69,ser70
7/1/1999,5.19184,2.3,5.1,-0.049714564,0.171533847,0.291782582,-0.53299286,0.372481866,0.595493096,0.1751699,0.168414255,1.95351662,-0.186416296,0.236793768,3.775463987,0.963252741,0.227151519,1.421220396,1.696194859,0.835889049,1.896459274,-0.114505817,0.216887992,-0.172606042,-0.064194899,0.850880944,0.681054233,1.238856844,-0.201198037,0.169845698,0,0.805537597,0.608244907,-0.129374378,1.093014303,1.59221922,-0.561915773,0.449136389,0.932894177,-0.062427295,0.286167031,1.49545667,1.858242153,-0.329458349,-0.144153469,-0.463222171,-0.184521234,-0.120450464,0.331548917,-0.173568382,0.055947897,-0.275178851,0.856823023,1.116368986,2.169671893,0.442880085,0.396706094,0.690559305,-0.289803048,0.200069778,0.418741877,0,-1.691096789,0.817310803,0.251579009,-0.060164141,1.41470691,1.375625127,0.846408775,1.155782692,0.225963237,-0.028705053,-0.56555977
10/1/1999,7.10243,2.6,5.3,-0.094754989,0.003931809,0.735325036,-0.279550018,0,0.638104123,0.292701565,0.363047708,1.795384703,-0.466596756,-0.346548482,3.796203778,0.929419038,0.158178537,2.479373191,2.750827982,1.830026024,1.224346154,0.303666044,0.514402641,0.163435335,-0.489618703,1.763642642,1.259278848,1.503021225,-0.090059887,0.168682371,0.437980261,1.504069128,1.481297538,0.589195247,1.16304955,1.25978106,-0.389283598,0.551395121,1.1937346,0.144794515,0.393140457,1.48442559,1.980498864,-0.642224847,0.326198472,0.622467056,0.335519719,-0.306626181,-0.392994902,0.087660799,0.009406121,0.015913498,1.153855005,1.968768951,1.049463489,0.21408153,0.601735097,0.497641064,1.623330662,1.041283784,1.066954237,-0.890555338,0.416577397,0.403883354,0.507273723,0.254122684,1.59434079,1.826295704,0.617870739,0.604884961,-0.287147086,-0.021078653,-0.058931371
1/1/2000,1.15339,3.3,5.68,0.702395319,0.742863577,-0.520118044,0.460650078,0.195725081,0.599872462,-0.405671321,0.511058435,2.096804053,0.888928157,-0.624270165,3.879048405,1.11451679,-0.022873887,3.854824813,3.87554281,2.456329379,1.357066179,0.196414402,-0.57305804,0.385005733,0.251619568,1.063070545,0.766954924,1.288887983,0.072964695,-0.167534872,0,0.951331127,0.96611682,0.076148811,0.827642556,1.799331674,0.00149806,0.188774574,0.970012179,0.728195836,0.09000418,1.991291969,2.297630315,0.501929403,1.789382737,-0.081758282,-0.028543002,-0.257037832,0.797691885,0.174440585,0.233705757,0.302219394,1.044181658,1.614060578,0.769982766,0.456974382,0.712500426,0.619633263,-0.978881494,-0.610418406,0.090474183,0.188466362,-0.553988101,1.748874217,-0.498180178,-0.242299828,2.240116042,2.213865826,0.947514061,0.646598774,-0.319086324,0.126175617,0.112979869
4/1/2000,7.77012,3.3,6.27,-0.168144665,-0.325332802,-0.764282118,0.190540932,0.57051647,-0.086606098,0.476238762,0.30272401,2.230971134,1.145443487,1.878160557,3.924838321,0.69472964,0.076949349,0.584102962,1.925421067,1.293602097,2.025164887,-1.051530227,-0.454121167,-0.468224368,-0.104491683,0.307014471,0.50073867,1.290115166,0.012867682,-0.674729484,-0.875111723,0.933546028,0.80025329,0.100131562,1.054983538,0.77326604,-0.486473733,-0.187342914,1.501294241,0.588591504,-0.01768704,1.577424781,2.217482263,0.819802962,0.742068261,-0.621906266,-0.350994717,-0.567944911,-0.258208699,-0.215881072,-0.041208129,0.100117472,0.60548827,0.899144479,0.023183938,0.562185196,0.030374611,-0.530175882,-0.870843111,-0.758566308,-1.118947234,-0.558900247,0.351623949,1.521800304,-1.027451646,-0.514004357,1.222516526,1.304838191,0.526212371,0.957585331,-0.628622808,-0.137461645,-0.736508664
7/1/2000,0.51214,3.5,6.52,-0.189370895,0.098855828,-0.713905707,-0.81223424,0.282885084,-0.468248753,-1.012604158,0.325872092,1.56306049,0.686501268,0.338424167,3.795417172,0.737414695,-0.311821699,1.980670505,2.183080912,1.457318755,3.226336907,-0.151698976,-0.506352371,-0.817574361,0.091961408,-0.030687729,-0.081651101,0.418169192,-0.075052799,-0.520301961,-0.876810969,-0.129844724,-0.114511557,-0.908957672,0.895153529,1.102926788,1.477608821,-0.296645759,0.969517833,0.627978859,-0.907441834,1.839058608,2.333196448,0.524819774,0.898724883,0.69622295,0.579436682,-0.182475906,-0.06518042,-0.743239923,0.108790067,0.044044193,0.6214823,1.196109628,1.0130731,0.222779198,-0.093654081,-0.51917769,-0.223728604,-0.879123238,-0.87804814,0.57886097,-0.974213818,2.650776043,-0.374329274,-0.825922147,1.662944873,1.829078894,0.506540297,0.629968326,-0.412756244,0.219246193,0.878699199
10/1/2000,2.14792,3.4,6.47,-0.520926595,-0.712615525,-1.142319536,0.14303615,-0.041722361,-0.734455343,0.466962543,-1.190800036,1.972290674,1.060288794,0.584418432,3.741682029,1.204106089,0.306122813,0.529860866,1.115337033,0.422141415,2.528871992,0.223504459,0.39739746,-0.0872959,0.091496285,0.79107745,0.539143274,0.440369813,-0.508557792,-1.240240167,-1.317775241,-0.270360296,-0.429951013,-1.010471291,-0.158519272,0.272166132,0.947055942,-0.027295582,0.450103976,0.571773217,-0.958651811,1.43465872,2.124653922,1.074899941,0.311384912,-0.642987948,-0.2982447,0.112543799,-0.653393963,0.36540712,-0.206818652,-0.718885032,0.018278891,0.379455468,-0.298391996,-0.019468097,-0.263277972,-0.629304083,-1.646460559,-0.980782554,-1.115853714,0,0.909700628,0.433470209,-0.733018084,-0.86769198,1.479922079,1.926307094,0.516883323,1.507688261,0.11778024,-0.060895702,0.789808288
1/1/2001,-1.14002,3.4,5.6,-1.778515407,-1.681726056,-1.522425424,-1.420294444,-0.821777379,-0.410167925,0.121454215,-1.022744243,3.471052873,0.059220191,0.488387492,3.537465913,1.072874921,-0.212046202,1.773583618,2.248366892,1.061476343,2.20248588,0.880798308,0.367654347,-0.423416529,0.169066566,0.149597793,-0.20327136,0.27986692,-1.157594073,-1.492583404,-0.440544048,-1.162335741,-1.058333303,-1.87098928,-0.435828741,-0.595036108,2.360121796,-0.546515518,0.543098638,0.368727436,-0.962044615,1.925004462,2.559857913,0.075122777,0.244090579,0.909872919,0.255302324,-0.442754727,-0.937620337,-1.073618858,-0.228614258,-1.661900141,-1.958126216,-1.856032181,-0.809009208,-0.799201168,-1.508891616,-1.039100685,0.616351993,-0.219024594,-0.897967551,1.304100576,0.362965059,-1.037271413,-1.388370117,-1.641669276,1.790929215,2.269798628,0.322002384,1.540113014,-1.229523332,-0.312822534,0.210766451
4/1/2001,2.13941,3.3,4.33,-0.217511994,0.159235925,-0.037165091,-0.967622261,-0.748736343,0.721505743,0.36761135,-0.519142411,3.332990906,1.095685583,-0.121017187,3.601891827,0.299920502,-0.349670115,-0.388783134,0.513194978,-0.107491994,1.689084414,-0.169292306,0.422333796,1.028187247,0.244809352,1.577564698,0.90214643,-0.567747916,-2.365674256,-0.397219777,-1.763897067,-1.112641577,-0.99487249,-1.775889873,-1.193039471,-1.484833281,1.578511147,0.167664037,-0.404816692,0.232298636,0.927339357,1.411006018,2.160140497,1.144325722,0.040447775,2.277399525,0.920777853,0.237004001,0.208205848,-1.192090536,-0.401063736,0.962896517,-0.676318973,-0.288716117,0.314975966,-1.320004952,-1.243716503,0.503115263,-0.199016082,0.870799006,0.414715616,1.724266719,0.352537882,3.309654755,1.503441349,0.983428857,1.27863166,1.558721627,-0.291098635,-2.009120747,2.27877653,0.584634346,-0.800925245
7/1/2001,-1.21212,2.7,3.5,-0.423668243,-0.341942264,1.092747179,-0.494804921,-0.872517014,1.175836581,0.296511125,-1.085049958,2.981205859,-0.256973364,0.432496151,3.491994346,-0.920016819,0.325334302,-0.56135101,-0.100087889,2.941415318,1.097545487,-0.537750479,-0.222115761,0.084912583,0.076275991,-0.184464986,-0.078296385,-0.665021244,-2.779861418,-0.201865788,-1.328110733,-1.147848317,-1.109288716,-1.744813521,-2.042657393,-1.302190233,0.185954555,0.915935445,-0.911596991,0.108043908,-0.171875206,0.568046574,2.399521737,-0.24729283,-0.446598661,0.198437197,0.048774099,-0.190770266,-0.068866716,0.051200113,-0.66771235,0.321938688,-0.891095944,-1.006381894,-0.474122725,-1.142047444,-0.821587767,-0.612869717,0.724463699,-0.381122006,0.465247925,1.558471842,-0.130549743,1.455396689,1.175778543,1.549366174,0.207874061,1.152095205,-0.746080097,-2.070868478,1.36541298,0.004729185,-0.403732746
10/1/2001,0.98515,1.9,2.13,-0.614202201,-0.604421391,-0.673617278,-0.418132144,-1.652436476,2.020488758,-1.815218069,-0.416559943,2.970519644,0.272110879,0.194746441,3.415462781,-1.532413231,1.338509,-0.040761835,0.358935627,-1.542103971,2.089316101,0.370892038,-0.204658678,0.363722791,-0.164570745,0.071134896,-0.209054316,-1.311618494,-2.784911936,-1.628272805,-1.332028463,-0.932738516,-0.70953271,-1.442766432,-1.276945814,-1.015342601,2.349923874,0.026763273,-1.059027904,0.234963919,-0.054757964,-0.151052705,2.320528105,0.262914176,-0.259331818,0.015033502,0.033416077,-0.863932713,0.828530489,-0.918891435,-1.997101481,-0.613443753,-1.201837094,-0.954138025,-1.536903846,-2.240190195,-2.257313027,-0.493701171,0.22959515,0.618523511,-0.287677569,2.701351193,1.830854859,0.383593984,-0.973812287,-0.899549787,0.181353644,2.042132261,-1.052320065,-1.753935956,-0.916441716,0.053640619,0.944759198
1/1/2002,3.81241,1.2,1.73,1.48886749,1.846286362,2.474818287,0.27998636,-1.673131859,2.58511197,0.300369632,0.200279807,2.326831407,0.728028156,-1.721839186,3.45914722,-0.235871941,0.721065077,0.371149652,0.573855158,3.029584326,1.310435366,0.748086292,1.225351262,0.053983902,1.58416328,0.440399627,0.093563743,-0.751762766,-2.268749596,1.525605161,0.445323125,0.550023446,0.624206105,0.164809579,0.395453448,0.729374055,-1.913310506,0.401014633,-0.873103356,0.1475484,0.683713233,0.642456231,1.931469313,0.868796998,-0.987987338,0.240452636,0.151991381,1.306968372,0.870647456,0.107806449,0.006107039,1.886297711,0.783707459,0.731414163,0.649325415,-1.078977789,0.235440434,0.728063401,2.520570048,2.440756488,2.682266327,0.853058272,1.707987628,1.33558587,2.829878292,2.289675308,0.493117413,1.147599304,-0.468032622,0.339726679,1.928815667,0.588321811,-0.116335092
4/1/2002,2.20442,1.3,1.75,0.164451294,-0.065044477,0.891493307,0.683483296,0.504947546,2.574135151,0.477617561,-0.872116321,1.035875038,-1.132394301,0.334967242,3.487722754,0.33101739,-0.016461867,0.995796361,1.133720502,0.629549478,1.483206015,0,-0.210229245,0.204505942,-0.669569473,-0.160797766,0.014949745,-0.21506048,-1.228499648,1.436611526,0.889768767,1.290012326,1.099994845,1.06416288,1.191029928,1.709229159,0.461160865,1.05228973,-0.844978778,0.200610237,0.909220852,1.582193671,1.796979622,-1.224550158,-0.510798841,-0.094569066,-0.027696899,0.18862678,-0.32432388,0.107140977,0.223218202,0.566464088,0.980205539,1.218107046,1.158702234,0.064595244,0.066754319,0.051273439,0.439660775,0.756041192,1.897864785,0.694633164,1.474113008,0.172096423,0.17431204,0.770578726,2.072974295,2.354700187,0.608871033,1.04953889,-0.485201738,0.016988135,0.612040294
7/1/2002,1.93719,1.6,1.74,-1.150558437,-1.229637254,-0.804153529,-0.574282413,-0.140915594,1.924599747,1.273319438,-2.52951429,2.483896501,-1.306636509,1.772033613,3.309922796,0.141387052,0.512423126,0.208015532,0.466655737,-0.164513641,1.311896326,0.269285592,-0.103440146,0.209228682,-0.548924826,-0.634110791,-0.725916132,-0.146474885,-1.160048354,0.193918316,-0.444009488,0.4848322,0.555770385,0.414127436,0.495179933,0.641884149,-0.882753325,0.52988001,-0.902249477,0.344063488,0.486015132,1.083944841,1.849484989,-1.368427415,-0.298575528,-0.127448471,-0.096388509,-0.146778434,-0.919235625,-0.372692845,-0.875439461,-0.751600471,0.201067803,0.483943206,0.435812901,-0.02469694,-1.564361691,-1.845076879,-1.194796985,-0.979952186,-0.352540158,-0.333043298,-1.012328894,1.142268809,-1.471785343,-0.867147506,1.36095399,2.088997753,0.451866553,0.165579852,-1.365059514,-0.040100362,0.698863252
10/1/2002,0.19154,2.3,1.44,-0.62335189,-0.443131995,-0.198747094,-0.831669634,-0.516804049,1.97067605,0.4990154,-0.137851534,2.719505277,-0.034682805,0.48787004,3.221760576,0.752977991,0.285228394,0.218483635,0.953927447,0.602546281,0.804580324,0.654146304,0.568268567,0.042050618,1.23284563,0.376396369,0.176329482,0.052189142,-1.421381413,-0.192403329,-0.88889301,-0.030819216,-0.03232726,0.016212109,-0.20303182,0.729920317,0.449033978,0.296430017,-0.515882767,0.853415165,-0.039901924,1.189669116,1.594493448,0.047543114,-0.060113019,0.08462244,0.002320663,0.262602198,0.135985546,-1.033792871,-1.400569256,-0.659562132,0.157655436,0.134734188,-0.06220723,-1.019568531,-1.076039952,-0.691885448,-0.64226592,-0.486247031,-0.881663241,0.906747254,1.238201056,2.044928488,0.3338492,-0.45900864,1.222209591,1.379374469,0.76218115,1.084306924,0.37956463,0.06618644,0.297938129
1/1/2003,2.04279,3,1.25,-0.730778393,-1.017112014,-0.286029123,0.078856194,-1.083922896,2.04943234,0.831168834,-0.501977524,2.19103977,-1.417800635,-0.493850259,3.08335662,1.891443442,-0.915774322,0.209867879,0.776215953,0.360313267,1.154881477,-0.128048626,0.167790943,-0.034957912,0.506429214,0.574063561,0.707436317,-0.322495799,-1.466990821,-0.193918316,-0.445323125,0.621411254,0.427478927,0.735534568,0.086105597,0.571434833,0.271465499,0.195276691,-0.76611903,-0.022391409,0.193968605,2.069685605,1.159942567,-1.416655704,0.057548543,-0.16133921,-0.064735754,-0.1805138,-1.014740624,0.289280637,-0.774848191,-1.070763808,0.011424307,0.475694174,1.121822026,-0.754969249,-1.043296759,-0.246475256,0.206440224,-0.198094861,-0.505179094,0.214676916,0.256123905,2.118080806,-0.207104018,-0.216179398,1.897879806,0.977998517,1.740399335,2.993078899,-0.130902898,-0.072106162,-0.656422164
4/1/2003,3.83644,2,1.25,1.842636432,2.481629083,-0.248148065,0.121394298,0.090930528,1.819032749,0.075367712,1.425618011,2.638308361,-1.500120028,-1.133952163,2.799726963,-0.22909021,0.661045657,1.445056414,1.665671236,1.800303441,1.344877604,0.258318432,0.13067305,0.196157408,-0.183307132,0.550161355,0.564421491,-0.424704425,-1.792438276,-0.586372052,-1.337288201,-0.681927387,-0.338633379,-0.572536017,0.001896537,-0.052039382,0.758695328,0.145308832,-0.817450899,0.034448136,-0.449479232,-0.329241901,0.608487181,-1.315047703,-1.327569078,0.283835754,0.192113731,-0.111300221,1.687505668,0.284538331,-0.242725947,2.218598592,-0.08225501,-0.016498064,-1.085142507,-0.005320767,-0.777312183,-0.862750874,-0.531424382,-0.846205923,-0.861710859,0.741547386,0.632673064,0.02239966,-0.19291165,0.055162778,0.239161766,1.472491739,-0.415154506,-0.79118102,-0.231230008,-0.030492656,1.668993622
7/1/2003,6.93121,2.2,1.02,0.005916367,-0.46198529,1.370156469,1.128604533,-0.943833302,2.463868598,0.346028789,1.040200595,2.709320338,0.050781658,-0.717237258,3.004219317,0.849619797,-0.389821978,1.300617723,1.671638656,2.042207869,0.967205549,0.807662446,0.934354248,-0.232078608,1.689800321,1.609446257,1.407892873,0.033976101,-1.358064297,0.200224603,-0.447086781,0.390189985,0.321923823,0.486103394,1.04059834,0.574317294,-0.840005465,0.288918145,-0.637481619,0.399269953,0.571931943,1.502337695,1.397100876,-0.11602847,-0.147779325,0.126999806,0.085907113,0.792232475,-0.859898722,0.83984701,-0.97723861,-0.247426691,1.112727499,1.168612855,0.588471054,-1.105728676,0.411908871,1.909577794,0.6056911,1.425667377,0.472314902,0,-0.570534378,2.836330769,1.555275018,1.234777103,1.639824889,1.623598323,0.346075818,0.13952983,1.204865484,0.060471546,0.948792955
10/1/2003,4.61494,2,1,0.473132708,0.6617999,1.724759262,-0.053777527,0.063118443,2.532133518,1.971250848,0.886208098,-0.120020213,-1.799855701,-0.443259153,2.977456177,0.910613628,0.322824733,1.676971546,1.820694915,0.50316376,0.84308082,0.269035994,1.175026187,0.586264375,-0.296385859,1.518985849,1.645480077,0.502322108,-0.453983971,1.787488996,0.89505976,0.659520404,0.655722172,0.733085935,1.839726693,1.26775936,-1.485083566,1.404092084,-1.305575363,0.888318855,0.280417542,0.763788053,0.907543909,-1.675283729,-0.646975608,-0.092750926,-0.074394911,0.236210018,-1.025095121,-0.106811312,1.39444937,0.634616964,1.862162037,2.425215383,0.222545704,-0.085803629,0.436192407,0.153363178,1.332012122,1.079029308,1.837881907,-0.911706028,0.72890273,1.313136058,1.429688554,1.592380097,1.081481333,1.396751063,0.344004542,0.845605882,0.64792619,0.090062995,-0.556437176
1/1/2004,2.41403,1.8,1,1.039423599,0.743735849,0.691095248,1.381731284,-0.264857771,2.323687565,1.355818127,1.133110959,1.049663107,-0.805221575,0.273010876,2.838774298,0.766895953,-0.509014342,0.579845277,1.521783462,0.90728591,1.113758319,0.16862421,-0.812083529,0.288695451,0.204468965,0.587078003,0.680823193,0.637287861,-0.240872296,0.555510365,0.446644559,0.561504824,0.414584278,0.631407864,1.283693567,1.59090052,-0.709657375,0.675546985,-0.514674144,1.174653624,0.187964547,1.702966947,1.689717272,-0.88774089,0.336763146,-0.048723964,-0.06332416,-0.195585826,1.492233958,1.128463165,1.018324873,-0.20847921,2.152339434,2.054008947,0.532259715,0.018196541,-0.405282463,-0.703586534,-0.61578307,-0.414910853,0.312046986,-0.966046122,0.195114511,0.188936416,-0.148168958,0.123040798,2.051745565,2.174478264,1.339335151,1.282285564,-0.346944996,0.068725037,0.975418763
4/1/2004,3.09558,2.8,1.01,-0.754477693,-0.847876092,0.104546037,-0.290178424,0.148191128,2.763219967,0.274317645,-0.135847674,2.83065871,1.132559697,-0.437972319,3.039985477,1.36521861,-0.329340389,1.982187713,2.091783098,1.227651473,0.892217194,0.637081618,0.436356852,1.560303985,1.106689854,1.31174626,1.00903036,1.185531882,0.347816455,0.181085487,-0.446203211,0.372627715,0.469934072,0.434450494,0.916591662,1.63552172,-0.669534738,0.482213869,-0.457389085,0.160012031,-0.522951673,1.580888863,2.22215358,0.897756799,2.235755945,-0.12955472,-0.084127662,0.201453401,-0.740403712,-0.30273555,0.835026846,0.184910341,2.095217899,2.381220546,0.778983226,0.064357141,3.121504692,1.619570683,0,0.035143148,-0.360037213,-0.684849598,-0.505423221,0.970862457,-0.446485557,-0.322604479,1.884045749,2.430129448,1.559465033,0.887326762,-0.37067129,0.025472618,0.027282546
7/1/2004,3.55613,2.7,1.43,0.384783623,0.456878065,-0.579877245,0.096003886,1.806253113,2.208899626,-0.455419131,-0.264199979,1.49355338,-0.463766412,0.050868282,2.93725504,0.35317042,0.400067204,2.06169431,1.743801619,0.657017668,1.02350936,-0.073981613,0.271534532,-0.306680698,-0.29080574,1.575544349,1.555769595,0.538857092,0.033638209,0,0.893289118,0.511273166,0.675586333,0.533934053,0.4807975,0.670549085,-0.08782248,1.418942639,0.852552432,0.230544757,-0.334907647,1.283372682,1.492018424,-0.478581449,0.014935523,-0.025316208,-0.006085464,-0.065195275,0.55378093,0.564867516,0.578097316,0.18778901,1.809610225,2.623192149,1.083497571,2.427213201,1.167774963,-0.719107004,0.459364776,0.116465913,0.033812407,-0.238354517,-1.507602784,0.819519916,-0.503419398,-0.692598149,1.562762203,1.845582074,1.098035723,-0.042647844,-0.944343076,0.010640666,-0.505692566
10/1/2004,3.41798,3.4,1.95,-0.287269749,-0.329844093,-0.548068823,-0.089179368,1.777511314,1.717444881,0.048687024,0.824134129,1.778075093,-1.588665075,-0.160300886,2.847423598,2.001444354,-0.938250334,0.716498078,2.620333765,1.554448234,1.431291142,0.117522525,-0.244229025,-0.218518229,0.43823959,0.628747568,0.556949996,0.946436477,-0.194007924,-0.539291084,0,1.1483806,1.056031246,1.087339032,1.158293915,1.497485686,-0.432731426,0.772588521,0.72174252,0.108261889,0.38573404,2.160823438,2.139421168,-1.749467132,0.93762599,-0.081273115,0.063507795,0.197503334,-0.949488949,-0.596796729,-0.183678238,-0.460450736,1.642815343,1.913775405,0.518840814,2.06083368,1.307705976,-0.336382161,0.242200564,0.377156197,0.582795137,-0.241912047,1.189907841,0.862147752,0.117936271,-0.489905185,2.120692307,1.876812669,1.343489927,0.786201071,0.245370321,0.026733575,1.004810156
1/1/2005,4.44573,3,2.47,0.03375859,-0.316738321,-0.204769359,0.812575189,1.177109397,1.408931961,-0.129788269,0.395175942,0.767226045,-0.138606613,-1.314039211,2.751545226,0.775934132,0.047575402,0.912515585,0.444651579,-1.199685711,0.952111238,0.135639441,0.788102702,0.218129008,0.139307875,1.139258767,1.018113991,0.725626286,-0.329094046,0.183788255,-0.445762734,1.088058016,1.051550454,0.908815699,1.013987169,0.44881028,-0.209912561,1.557460184,1.730095152,0.284611998,0.245752375,1.016363467,2.185541097,-0.414201119,0.170132076,-0.049646275,-0.132841599,-0.03197673,0.632814626,1.236095303,1.344908643,0.053817055,1.142430698,1.504073486,0.480732652,1.566231796,1.67948095,0.330784124,-0.643791967,-0.08611986,0.163326683,-0.859520834,-0.06574112,1.078037158,-0.70449053,0.030564763,1.392513513,2.565858159,0.844873962,-0.103375356,-0.975820788,-0.038703215,0.46694765
4/1/2005,2.20232,2.9,2.94,-0.651278405,-0.725411806,-1.141023771,-0.344431864,1.199606018,0.943151766,0.370035453,-0.128385229,0.927801798,1.001327112,-0.251414199,2.607092656,0.791223498,-0.041358834,1.095728039,1.925628719,0.986540544,1.048981312,0.231099718,-0.060733421,1.273877075,0.335733717,0.933205023,0.583572421,1.187896117,-0.176730683,-0.547280582,0,0.422805761,0.399208053,0.132977919,0.939594923,0.89199657,-0.076510271,0.333817587,1.653267516,-0.029323195,-0.287394085,1.359965117,1.643698239,0.809199562,-0.015936042,-0.172015857,-0.091679513,0,-1.305112557,-0.817358032,0.147682689,-0.26488712,0.756289122,1.655305738,0.630301483,1.096973704,0.608178334,-0.362230103,-0.186779147,-0.982691657,-0.54643927,-1.166983715,-0.561809216,-0.722161852,-0.60501651,-0.670503566,1.780993169,2.1309254,0.55081999,0.37840336,0.266849685,-0.003925087,-0.109332653
7/1/2005,3.30458,3.8,3.46,-0.47426702,-0.57486928,0.670837071,-0.168948979,0.780581427,0.579491367,-0.40172053,0.552123426,1.903039499,0.679788339,-0.628231357,2.602130467,1.718265828,-1.611301864,1.76917426,2.134214119,0.639725395,1.015723728,0.631617796,0.397876964,-0.683793086,0.222975788,1.796460952,1.593120253,1.206927502,-0.341008239,0.559718777,0,-0.300605676,-0.001110643,-0.650089511,0.238647013,0.696780496,0.278296587,1.408957487,1.286667596,0.38159442,0.144053652,3.048040799,1.168603022,0.471263447,0.330765752,-0.362855327,-0.178454582,-0.224908103,-0.144415916,-0.10091185,-0.044236347,-0.241722205,0.594063963,1.039378021,1.189297473,1.018611718,0.921500668,0.131395405,0.138873284,0.247184925,-0.40476807,0,-1.177526748,0.498753317,0.91255847,0.741493689,2.938676333,1.661321223,1.23075282,1.434863561,0.982523765,-0.106220529,0.249766915
10/1/2005,2.23213,3.7,3.98,-0.917444874,-0.661730287,0.682507076,-1.217868437,0.798883288,0.394858219,0.453645618,0.095041512,1.767985408,0.612173281,0.047207472,2.757480987,1.813745347,0.231697392,1.314134411,2.131514351,1.025808552,0.672253025,-0.394292529,-0.167478796,0.151423594,-0.565017064,1.532192656,1.442877097,0.751441213,-0.075722504,0.364853721,0.446203211,0.654044343,0.998532708,0.304240822,1.19799906,1.531160242,0.355148133,1.315620257,1.245163459,0.036242013,0.122190107,1.876601925,2.329457971,0.535804388,0.259525518,0.737190823,0.403026014,-0.531890167,-0.94379128,-1.218023734,-0.082235338,-0.366629319,0.65575522,1.300597365,-0.477966329,0.86516014,0.920633058,0.73985115,0.068317173,0.275087479,-0.011737635,-0.139725062,0.498018061,1.365113213,0.378415188,0.571669103,2.102231583,2.630736867,2.496858121,1.929653033,0.448938681,0.069254506,-0.357271438
1/1/2006,4.94295,3.7,4.45,1.249327194,0.905467976,-0.364503779,1.645292559,0.492737923,0.084989657,0.771608256,0.660985524,1.737390614,-0.321760113,-0.474797809,2.774126046,-0.061406511,1.269548134,2.906544129,3.790798634,2.844287051,3.442503217,-0.084664408,0.135665591,1.558250431,-0.434953768,1.432782425,1.083321209,1.282129594,0.161999769,0,0.891525467,0.767771355,0.652453823,0.442377935,1.626611305,0.722302261,-2.086379907,1.824336431,1.507304542,-0.053315955,-0.022001523,1.047948758,2.198409179,-0.491465135,0.019954495,-0.113786503,0.033091285,-0.68595244,0.677253855,1.637437567,1.380431867,0.39554462,0.808840934,1.820286376,0.593453305,0.707837422,0.56086374,0.20933386,0.101677383,0.418808298,0.446926264,-0.422820187,0.331335247,0.129045033,-0.310752715,-0.588768628,1.239665963,2.045673596,0.321435478,-1.386727752,-0.779998306,0.025777389,-1.621955239
4/1/2006,1.24872,3.9,4.91,-0.914535554,-0.809976696,-0.40181519,-0.912757687,0.669982008,0.126066873,1.1512336,-0.018061837,1.419997481,-0.914835249,0.07273348,3.045528777,0.839748476,0.577487012,0.669331837,1.335740868,0.188775019,0.847704508,-1.613218939,-1.797770685,-0.857178607,-0.546957795,-0.722540827,-0.996025457,0.823548825,0.013045499,-0.179763695,0.444884383,0.519973901,0.190384176,0.191586046,1.177441029,0.610146803,0.790985895,1.255021757,1.794080698,0.466115959,0.080818902,1.816002371,2.874656345,-1.047134664,0.109288345,-0.204288209,-0.212586647,-1.125887269,-0.587159507,-0.698263606,0.172617045,0.284107152,0.90023539,1.495824454,0.82395924,0.578784401,0.573118898,1.238000056,-0.669881325,-0.918302064,-0.317253601,-0.144715242,-0.286777234,0.363465112,-0.625282243,-0.494865566,2.062963268,2.694275704,0.840555553,-0.650352253,-0.431402153,-0.046811966,-0.284723848
7/1/2006,0.35135,3.3,5.25,0.044116237,0.280787505,-0.196335162,-0.416216913,0.301490384,-0.278283416,0.810202354,0.088098415,1.910399902,0.026582429,-0.271248529,2.962470234,0.142153656,-0.012378819,0.776095433,1.212711658,0.35572937,0.68433822,-1.625965888,-1.072687533,-0.568132872,-0.762458978,-0.75512419,-0.748737289,0.707034711,-0.440886162,-0.905427433,0,0.296033618,0.257338886,-0.098102175,0.39831004,0.706996369,0.220697298,0.014565154,1.762939496,-0.056608805,-0.793136676,1.899747944,2.395114582,-0.124493216,0.573810512,-0.453901005,-0.264053664,-1.787476217,-0.075039643,-0.831465303,-0.320912991,-0.11877481,0.345014071,0.527938043,-0.00044791,0.410308926,0.104333399,-0.386565691,0.635922864,0.224026691,-0.566231839,-0.43805695,-1.015502585,0.730642048,0.017733171,0.115320024,1.916734577,2.15037273,0.478395137,0.126494969,0.103527425,-0.089809647,-1.141115851
